"parid","borocode","block","lot","taxyear","street_num","street_name","postcode","bldg_class","taxclass","owner_name","borough","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"1000080039","1","8","39","2021","32","PEARL STREET","10004","H3","4","32 PEARL, LLC","MANHATTAN","40.703235","-74.012421","101","1","9","1078968","1000080039","Battery Park City-Lower Manhattan"
"1000080051","1","8","51","2021","6","WATER STREET","10004","H2","4","AI IV LLC","MANHATTAN","40.702744","-74.012201","101","1","9","1090472","1000080051","Battery Park City-Lower Manhattan"
"1000100033","1","10","33","2021","8","STONE STREET","10004","H2","4","B.H. 8 STONE STREET AG, LLC","MANHATTAN","40.704025","-74.012638","101","1","9","1087618","1000100033","Battery Park City-Lower Manhattan"
"1000110029","1","11","29","2021","11","STONE STREET","10004","H2","4","PREMIER EMERALD, LLC","MANHATTAN","40.704039","-74.012317","101","1","9","1000041","1000110029","Battery Park City-Lower Manhattan"
"1000161301","1","16","1301","2021","102","NORTH END AVENUE","10282","RH","4","GOLDMAN SACHS","MANHATTAN","40.714812","-74.016153","101","1","31703","1085867","1000167512","Battery Park City-Lower Manhattan"
"1000169002","1","16","9002","2021","2","WEST STREET","10004","RH","4","URBAN COMMONS 2 WEST IV LLC","MANHATTAN","40.705523","-74.01711","101","1","31704","1085789","1000167513","Battery Park City-Lower Manhattan"
"1000190024","1","19","24","2021","50","TRINITY PLACE","10006","HB","4","TRINITY NYC HOTEL, LLC","MANHATTAN","40.707632","-74.013068","101","1","13","1000801","1000190024","Battery Park City-Lower Manhattan"
"1000290043","1","29","43","2021","9","SOUTH WILLIAM STREET","10004","HB","4","SOUTH WILLIAM ST ASSOC","MANHATTAN","40.704703","-74.010398","101","1","9","1000842","1000290043","Battery Park City-Lower Manhattan"
"1000311002","1","31","1002","2021","75","WALL STREET","10005","RH","4","75 WALL HOTEL, LLC","MANHATTAN","40.705486","-74.007874","101","1","7","1085950","1000317501","Battery Park City-Lower Manhattan"
"1000370008","1","37","8","2021","110","WALL STREET","10005","H9","4","110 WALL STREET L.P.","MANHATTAN","40.704638","-74.006694","101","1","7","1000872","1000370008","Battery Park City-Lower Manhattan"
"1000370013","1","37","13","2021","129","FRONT STREET","10005","H3","4","129 FRONT HOTEL LLC","MANHATTAN","40.705187","-74.006369","101","1","7","1000873","1000370013","Battery Park City-Lower Manhattan"
"1000390038","1","39","38","2021","126","WATER STREET","10005","H3","4","HCIN WATER STREET ASSOCIATES, LLC","MANHATTAN","40.705431","-74.007055","101","1","7","1000881","1000390038","Battery Park City-Lower Manhattan"
"1000390041","1","39","41","2021","120","WATER STREET","10005","HB","4","120-122 WATER STREET LLC","MANHATTAN","40.705299","-74.007242","101","1","7","1000000","1000390041","Battery Park City-Lower Manhattan"
"1000400016","1","40","16","2021","52","WILLIAM STREET","10005","H3","4","SCCQ DOWNTOWN LLC","MANHATTAN","40.706773","-74.009143","101","1","7","1001006","1000400016","Battery Park City-Lower Manhattan"
"1000410015","1","41","15","2021","60","PINE STREET","10005","H5","4","GREAT EMPIRE REALTY LLC","MANHATTAN","40.706523","-74.00826","101","1","7","1001008","1000410015","Battery Park City-Lower Manhattan"
"1000411302","1","41","1302","2021","66","PINE STREET","10005","RH","4","UNAVAILABLE OWNER","MANHATTAN","40.7064","-74.008043","101","1","7","1001007","1000417504","Battery Park City-Lower Manhattan"
"1000411303","1","41","1303","2021","66","PINE STREET","10005","RH","4","EBNB 70 PINE OWNER LLC","MANHATTAN","40.7064","-74.008043","101","1","7","1001007","1000417504","Battery Park City-Lower Manhattan"
"1000520008","1","52","8","2021","133","GREENWICH STREET","10006","H2","4","UNION INVESTMENT REAL ESTATE GMBH","MANHATTAN","40.709468","-74.012931","101","1","13","1089248","1000520008","Battery Park City-Lower Manhattan"
"1000530002","1","53","2","2021","99","WASHINGTON STREET","10006","H2","4","GOLDEN SEAHORSE LLC","MANHATTAN","40.708351","-74.014323","101","1","13","1088967","1000530002","Battery Park City-Lower Manhattan"
"1000530037","1","53","37","2021","102","GREENWICH STREET","10006","H8","4","THE KING'S COLLEGE","MANHATTAN","40.708321","-74.01345","101","1","13","1001054","1000530037","Battery Park City-Lower Manhattan"
"1000530038","1","53","38","2021","100","GREENWICH STREET","10006","H2","4","JITEN HOTEL MANAGEMENT SERVICES, INC.","MANHATTAN","40.708263","-74.013475","101","1","13","1090417","1000530038","Battery Park City-Lower Manhattan"
"1000531201","1","53","1201","2021","123","WASHINGTON STREET","10006","RH","4","123 WASHINGTON LLC","MANHATTAN","40.709139","-74.01402","101","1","13","1088442","1000537502","Battery Park City-Lower Manhattan"
"1000550016","1","55","16","2021","80","WEST STREET","10006","H2","4","HMC FINANCIAL CENTER, INC.","MANHATTAN","40.709493","-74.014976","101","1","13","1001061","1000550016","Battery Park City-Lower Manhattan"
"1000560001","1","56","1","2021","140","WASHINGTON STREET","10006","H2","4","130 OWNERS GROUP","MANHATTAN","40.709729","-74.013818","101","1","13","1001063","1000560001","Battery Park City-Lower Manhattan"
"1000640001","1","64","1","2021","51","NASSAU STREET","10038","H2","4","HCIN MAIDEN HOTEL ASSOCIATES, LLC","MANHATTAN","40.708931","-74.009035","101","1","1502","1079032","1000640001","Battery Park City-Lower Manhattan"
"1000641102","1","64","1102","2021","170","BROADWAY","10038","RH","4","INN ON BROADWAY US INC.","MANHATTAN","40.709669","-74.010092","101","1","1502","1001088","1000647502","Battery Park City-Lower Manhattan"
"1000650024","1","65","24","2021","24","JOHN STREET","10038","H1","4","WESTBURY REALTY ASSOCIATES,LLC","MANHATTAN","40.709765","-74.008765","101","1","1502","1001105","1000650024","Battery Park City-Lower Manhattan"
"1000651102","1","65","1102","2021","180","BROADWAY","10038","RH","4","180 BROADWAY PROPERTY LLC","MANHATTAN","40.710037","-74.009779","101","1","1502","1001102","1000657502","Battery Park City-Lower Manhattan"
"1000680016","1","68","16","2021","84","WILLIAM STREET","10038","HS","4","84 WILLIAM STREET PROPERTY OWNER LLC","MANHATTAN","40.708028","-74.007939","101","1","1502","1001113","1000680016","Battery Park City-Lower Manhattan"
"1000680028","1","68","28","2021","15","GOLD STREET","10038","HB","4","GILD HALL LLC","MANHATTAN","40.707753","-74.006918","101","1","1502","1085948","1000680028","Battery Park City-Lower Manhattan"
"1000690001","1","69","1","2021","215","PEARL STREET","10038","H2","4","LAM PEARL STREET HOTEL LLC","MANHATTAN","40.707086","-74.006243","101","1","1502","1000000","1000690001","Battery Park City-Lower Manhattan"
"1000690030","1","69","30","2021","4","PLATT STREET","10038","H3","4","LAM PLATT STREET HOTEL LLC","MANHATTAN","40.707704","-74.006644","101","1","1502","1089243","1000690030","Battery Park City-Lower Manhattan"
"1000720007","1","72","7","2021","151","MAIDEN LANE","10038","H2","4","151 MAIDEN LLC","MANHATTAN","40.705714","-74.005399","101","1","1502","1082759","1000720007","Battery Park City-Lower Manhattan"
"1000720012","1","72","12","2021","161","FRONT STREET","10038","H2","4","SEAPORT HEIGHTS LLC","MANHATTAN","40.706051","-74.0051","101","1","1502","1089746","1000720012","Battery Park City-Lower Manhattan"
"1000780011","1","78","11","2021","55","JOHN STREET","10038","H8","4","55 JOHN STREET DII LLC","MANHATTAN","40.708988","-74.007654","101","1","1502","1079064","1000780011","Battery Park City-Lower Manhattan"
"1000780020","1","78","20","2021","106","FULTON STREET","10038","H8","4","106 FULTON LLC","MANHATTAN","40.709729","-74.006792","101","1","1502","1001195","1000780020","Battery Park City-Lower Manhattan"
"1000790010","1","79","10","2021","17","JOHN STREET","10038","HS","4","17 JOHN STREET PROPERTY OWNER LLC","MANHATTAN","40.709916","-74.008949","101","1","1502","1001216","1000790010","Battery Park City-Lower Manhattan"
"1000800004","1","80","4","2021","55","CHURCH STREET","10007","H1","4","CDL (NEW YORK) LIMITED, L.P.","MANHATTAN","40.711453","-74.010504","101","1","13","1075702","1000800004","Battery Park City-Lower Manhattan"
"1000890003","1","89","3","2021","26","ANN STREET","10038","H2","4","143 FULTON STREET DEVELOPMENT OWNER LLC","MANHATTAN","40.710764","-74.007708","101","1","1501","1001244","1000890003","Battery Park City-Lower Manhattan"
"1000901201","1","90","1201","2021","5","BEEKMAN STREET","10038","RH","4","5 BEEKMAN HOTEL OWNER LLC","MANHATTAN","40.711393","-74.006666","101","1","1501","1079072","1000907503","Battery Park City-Lower Manhattan"
"1000901202","1","90","1202","2021","123","NASSAU STREET","10038","RH","4","5 BEEKMAN HOTEL OWNER LLC","MANHATTAN","40.710962","-74.006864","101","1","1501","1079072","1000907503","Battery Park City-Lower Manhattan"
"1000920014","1","92","14","2021","49","ANN STREET","10038","H2","4","FKAL 49 ANN STREET LLC","MANHATTAN","40.710306","-74.006828","101","1","1501","1089326","1000920014","Battery Park City-Lower Manhattan"
"1000921001","1","92","1001","2021","33","BEEKMAN STREET","10038","RH","4","BEEKMAN GROUND TENANT LLC","MANHATTAN","40.71055","-74.005771","101","1","1501","1089833","1000927501","Battery Park City-Lower Manhattan"
"1000921002","1","92","1002","2021","33","BEEKMAN STREET","10038","RH","4","BEEKMAN GROUND TENANT LLC","MANHATTAN","40.71055","-74.005771","101","1","1501","1089833","1000927501","Battery Park City-Lower Manhattan"
"1000921003","1","92","1003","2021","33","BEEKMAN STREET","10038","RH","4","BEEKMAN GROUND TENANT LLC","MANHATTAN","40.71055","-74.005771","101","1","1501","1089833","1000927501","Battery Park City-Lower Manhattan"
"1001060017","1","106","17","2021","320","PEARL STREET","10038","H3","4","SEAPORT HOSPITALITY,  LLC","MANHATTAN","40.709021","-74.002272","101","1","1501","1087430","1001060017","Battery Park City-Lower Manhattan"
"1001070038","1","107","38","2021","29","PECK SLIP","10038","HB","4","HHC 33 PECK SLIP HOLDINGS, LLC","MANHATTAN","40.707962","-74.001706","101","1","1501","1082022","1001070038","Battery Park City-Lower Manhattan"
"1001231101","1","123","1101","2021","30","PARK PLACE","10007","RH","4","30 PARK PLACE HOTEL LLC","MANHATTAN","40.712987","-74.008686","101","1","21","1089428","1001237502","SoHo-TriBeCa-Civic Center-Little Italy"
"1001361401","1","136","1401","2021","85","WEST BROADWAY","10007","RH","4","85 W BROADWAY PROPCO LLC","MANHATTAN","40.715205","-74.009476","101","1","21","1088224","1001367505","SoHo-TriBeCa-Civic Center-Little Italy"
"1001450012","1","145","12","2021","125","CHAMBERS STREET","10007","H2","4","95 WEST BROADWAY HOLDINGS LLC","MANHATTAN","40.715309","-74.008755","101","1","21","1001584","1001450012","SoHo-TriBeCa-Civic Center-Little Italy"
"1001460023","1","146","23","2021","130","DUANE STREET","10013","HB","4","5444 ASSOCS.","MANHATTAN","40.716114","-74.00737","101","1","33","1086485","1001460023","SoHo-TriBeCa-Civic Center-Little Italy"
"1001640009","1","164","9","2021","46","MULBERRY STREET","10013","H3","4","RICE BOWL REALTY CORP","MANHATTAN","40.715002","-73.999628","103","1","29","1079227","1001640009","Chinatown"
"1001720020","1","172","20","2021","76","LAFAYETTE STREET","10013","H8","4","CORAL LAFAYETTE LLC","MANHATTAN","40.716968","-74.001883","101","1","31","1001870","1001720020","SoHo-TriBeCa-Civic Center-Little Italy"
"1001870016","1","187","16","2021","377","GREENWICH STREET","10013","H1","4","377 GREENWICH LLC C/O","MANHATTAN","40.719783","-74.010227","101","1","39","1087575","1001870016","SoHo-TriBeCa-Civic Center-Little Italy"
"1001910001","1","191","1","2021","2","AVENUE OF THE AMER","10013","HB","4","TRIBECA ACQUISITION RLTY CORP","MANHATTAN","40.719128","-74.005166","101","1","33","1088221","1001910001","SoHo-TriBeCa-Civic Center-Little Italy"
"1001950007","1","195","7","2021","396","BROADWAY","10013","H2","4","BRIDGETON 396 BROADWAY FEE LLC","MANHATTAN","40.718488","-74.002644","101","1","31","1002323","1001950007","SoHo-TriBeCa-Civic Center-Little Italy"
"1001960009","1","196","9","2021","416","BROADWAY","10013","H3","4","KING FOOK REALTY CORP","MANHATTAN","40.719358","-74.001905","101","1","31","1002341","1001960009","SoHo-TriBeCa-Civic Center-Little Italy"
"1001960024","1","196","24","2021","88","WALKER STREET","10013","HR","4","218 HOLDING INC","MANHATTAN","40.718096","-74.001331","101","1","31","1000000","1001960024","SoHo-TriBeCa-Civic Center-Little Italy"
"1002020023","1","202","23","2021","50","BOWERY","10013","H9","4","50 BOWERY HOLDINGS, LLC","MANHATTAN","40.715763","-73.996378","103","1","29","1002429","1002020023","Chinatown"
"1002030017","1","203","17","2021","140","HESTER STREET","10013","HR","4","BOWERY 88 LLC","MANHATTAN","40.717322","-73.99557","102","1","41","1002606","1002030017","SoHo-TriBeCa-Civic Center-Little Italy"
"1002090019","1","209","19","2021","138","LAFAYETTE STREET","10013","HB","4","CRI 11 HOWARD STREET LLC","MANHATTAN","40.719084","-73.999953","102","1","45","1002687","1002090019","SoHo-TriBeCa-Civic Center-Little Italy"
"1002090024","1","209","24","2021","251","CANAL STREET","10013","H3","4","TAI FOOK CORP","MANHATTAN","40.718516","-74.000635","102","1","45","1002689","1002090024","SoHo-TriBeCa-Civic Center-Little Italy"
"1002110029","1","211","29","2021","370","CANAL STREET","10013","H1","4","TRIBECA ASCOTT LLC","MANHATTAN","40.721","-74.004152","101","1","33","1088921","1002110029","SoHo-TriBeCa-Civic Center-Little Italy"
"1002120045","1","212","45","2021","2","YORK STREET","10013","H3","4","YORK STREET LLC","MANHATTAN","40.721068","-74.005758","101","1","33","1002738","1002120045","SoHo-TriBeCa-Civic Center-Little Italy"
"1002270028","1","227","28","2021","306","WEST BROADWAY","10013","HB","4","JDH INC","MANHATTAN","40.721634","-74.004412","102","1","47","1087764","1002270028","SoHo-TriBeCa-Civic Center-Little Italy"
"1002270052","1","227","52","2021","27","GRAND STREET","10013","HB","4","THOR JAMES HOTEL INVESTOR LLC","MANHATTAN","40.722827","-74.004726","102","1","47","1088405","1002270052","SoHo-TriBeCa-Civic Center-Little Italy"
"1002330002","1","233","2","2021","9","CROSBY STREET","10013","H1","4","9 CROSBY, LLC","MANHATTAN","40.719904","-74.000307","102","1","45","1088790","1002330002","SoHo-TriBeCa-Civic Center-Little Italy"
"1002340011","1","234","11","2021","159","GRAND STREET","10013","H3","4","SOLITA SOHO HOTEL, LLC","MANHATTAN","40.719891","-73.998759","102","1","45","1003055","1002340011","SoHo-TriBeCa-Civic Center-Little Italy"
"1002390020","1","239","20","2021","116","BOWERY","10013","H9","4","HANBEE REALTY,","MANHATTAN","40.718128","-73.994993","102","1","41","1003125","1002390020","SoHo-TriBeCa-Civic Center-Little Italy"
"1002390029","1","239","29","2021","104","BOWERY","10013","HR","4","CHUNKIEN REALTY CORP","MANHATTAN","40.717821","-73.995155","102","1","41","1003130","1002390029","SoHo-TriBeCa-Civic Center-Little Italy"
"1002740024","1","274","24","2021","154","MADISON STREET","10002","H3","4","USA SENWELL FUND MANAGEMENT LLC","MANHATTAN","40.712433","-73.992732","103","1","8","1089446","1002740024","Chinatown"
"1002790015","1","279","15","2021","59","ST JAMES PLACE","10038","HR","4","LUCKY MOTT REALTY CO","MANHATTAN","40.712875","-73.998586","103","1","27","1003370","1002790015","Chinatown"
"1002820023","1","282","23","2021","95","HENRY STREET","10002","H3","4","PCK REALTY INC","MANHATTAN","40.713149","-73.992984","103","1","8","1088290","1002820023","Chinatown"
"1002820031","1","282","31","2021","91","EAST BROADWAY","10002","H3","4","DRAGON REALTY, LLC","MANHATTAN","40.713761","-73.993666","103","1","8","1003541","1002820031","Chinatown"
"1002820080","1","282","80","2021","79","DIVISION STREET","10002","H3","4","LO,DAVID","MANHATTAN","40.714299","-73.993723","103","1","8","1084614","1002820080","Chinatown"
"1002921110","1","292","1110","2021","86","CANAL STREET","10002","RH","4","94 CANAL REALTY LLC","MANHATTAN","40.715389","-73.993536","103","1","16","1088640","1002927502","Chinatown"
"1002930019","1","293","19","2021","5","ALLEN STREET","10002","H3","4","RICHLAND HOLDING LLC","MANHATTAN","40.714771","-73.992656","103","1","16","1089346","1002930019","Chinatown"
"1002940007","1","294","7","2021","60","CANAL STREET","10002","HB","4","NINE ORCHARD PARTNERS, LLC","MANHATTAN","40.715018","-73.992313","103","1","16","1090784","1002940007","Chinatown"
"1003030015","1","303","15","2021","91","BOWERY","10002","H2","4","93 BOWERY HOLDINGS, LLC","MANHATTAN","40.717132","-73.995505","103","1","16","1082490","1003030015","Chinatown"
"1003030025","1","303","25","2021","61","CHRYSTIE STREET","10002","H3","4","LBW ENTERPRISES, LLC.","MANHATTAN","40.716525","-73.994647","103","1","16","1084615","1003030025","Chinatown"
"1003030035","1","303","35","2021","125","CANAL STREET","10002","H3","4","CANAL BRIDGE REALTYINC.","MANHATTAN","40.715916","-73.995127","103","1","16","1003917","1003030035","Chinatown"
"1003040004","1","304","4","2021","101","BOWERY","10002","HR","4","SU SU REALTY CORP","MANHATTAN","40.717607","-73.995245","103","1","16","1003921","1003040004","Chinatown"
"1003040016","1","304","16","2021","237","GRAND STREET","10002","HH","4","125 BOWERY INC","MANHATTAN","40.718403","-73.994665","103","1","16","1003931","1003040016","Chinatown"
"1003060029","1","306","29","2021","79","ELDRIDGE STREET","10002","H9","4","ELDRIDGE HOTEL LLC","MANHATTAN","40.717044","-73.992547","103","1","16","1084616","1003060029","Chinatown"
"1003480036","1","348","36","2021","150","DELANCEY STREET","10002","H3","4","SC DELANCEY LLC","MANHATTAN","40.717969","-73.986458","103","1","1402","1004191","1003480036","Lower East Side"
"1004091101","1","409","1101","2021","100","ORCHARD STREET","10002","RH","4","UNAVAILABLE OWNER","MANHATTAN","40.718559","-73.99","103","1","18","1005287","1004097501","Chinatown"
"1004091102","1","409","1102","2021","100","ORCHARD STREET","10002","RH","4","UNAVAILABLE OWNER","MANHATTAN","40.718559","-73.99","103","1","18","1005287","1004097501","Chinatown"
"1004100048","1","410","48","2021","107","RIVINGTON STREET","10002","H1","4","THE DOWNTOWN LLC","MANHATTAN","40.719967","-73.988023","103","1","18","1075676","1004100048","Chinatown"
"1004101001","1","410","1001","2021","101","LUDLOW STREET","10002","RH","4","101 LUDLOW STREET CONDOMINIUM","MANHATTAN","40.719111","-73.988864","103","1","18","1005320","1004107501","Chinatown"
"1004110041","1","411","41","2021","136","LUDLOW STREET","10002","H3","4","LUDLOW STREET HOSPITALITY LLC","MANHATTAN","40.720362","-73.9882","103","1","3001","1005368","1004110041","Chinatown"
"1004120048","1","412","48","2021","180","LUDLOW STREET","10002","H2","4","180 LUDLOW DEVELOPMENT LLC","MANHATTAN","40.721811","-73.987467","103","1","3001","1087953","1004120048","Chinatown"
"1004121003","1","412","1003","2021","180","ORCHARD STREET","10002","RH","4","MRRDIGO LLC","MANHATTAN","40.721853","-73.988304","103","1","3001","1090121","1004127501","Chinatown"
"1004130041","1","413","41","2021","88","ALLEN STREET","10002","HB","4","88 ALLEN REALTY LLC","MANHATTAN","40.718095","-73.990938","103","1","18","1090650","1004130041","Chinatown"
"1004150067","1","415","67","2021","139","ORCHARD STREET","10002","H9","4","ALLEN STREET OWNER LLC","MANHATTAN","40.720041","-73.98926","103","1","18","1088498","1004150067","Chinatown"
"1004150077","1","415","77","2021","119","ORCHARD STREET","10002","HB","4","119 ORCHARD PROPERTY, INC.","MANHATTAN","40.719454","-73.98956","103","1","18","1089952","1004150077","Chinatown"
"1004160058","1","416","58","2021","163","ORCHARD STREET","10002","H9","4","NADICO HOSPITALITY, LLC","MANHATTAN","40.721043","-73.988748","103","1","3001","1088499","1004160058","Chinatown"
"1004170011","1","417","11","2021","151","EAST HOUSTON STREET","10002","HB","4","OK HOUSTON HOTEL LLC","MANHATTAN","40.723137","-73.989303","103","1","3601","1005539","1004170011","Chinatown"
"1004171002","1","417","1002","2021","190","ALLEN STREET","10002","RH","4","ALLEN FEE OWNER LLC","MANHATTAN","40.722248","-73.988899","103","1","3001","1087667","1004177501","Chinatown"
"1004180036","1","418","36","2021","108","FORSYTH STREET","10002","H3","4","SARA PARK MANAGEMENT INC","MANHATTAN","40.718707","-73.99268","103","1","18","1087357","1004180036","Chinatown"
"1004220047","1","422","47","2021","135","EAST HOUSTON STREET","10002","H3","4","J&N HOTEL ASSOCIATES LLC","MANHATTAN","40.723382","-73.990144","103","1","3601","1087359","1004220047","Chinatown"
"1004230008","1","423","8","2021","143","BOWERY","10002","HH","4","ANCHOR REALTY CORP","MANHATTAN","40.719051","-73.994553","103","1","18","1005634","1004230008","Chinatown"
"1004250004","1","425","4","2021","189","BOWERY","10002","H2","4","OSIB-BCRE BOWERY STREET HOLDINGS LLC","MANHATTAN","40.720741","-73.993864","103","1","18","1090576","1004250004","Chinatown"
"1004250023","1","425","23","2021","11","RIVINGTON STREET","10002","H3","4","AGAWANI INTERNATIONAL INC","MANHATTAN","40.721337","-73.992561","103","1","18","1005687","1004250023","Chinatown"
"1004260005","1","426","5","2021","223","BOWERY","10002","H9","4","225 BOWERY LLC","MANHATTAN","40.721949","-73.993402","103","1","3601",,,"Chinatown"
"1004260017","1","426","17","2021","245","BOWERY","10002","HR","4","HARLEN SALES CO.,INC.","MANHATTAN","40.722748","-73.993106","103","1","3601","1005712","1004260017","Chinatown"
"1004271601","1","427","1601","2021","215","CHRYSTIE STREET","10002","RH","4","UNAVAILABLE OWNER","MANHATTAN","40.722786","-73.991464","103","1","3601","1090397","1004277507","Chinatown"
"1004510039","1","451","39","2021","147","1 AVENUE","10003","H3","4","MIDON REALTY CORP","MANHATTAN","40.728269","-73.984803","103","2","40","1079106","1004510039","East Village"
"1004570009","1","457","9","2021","1","EAST 2 STREET","10003","H8","4","321 BOWERY","MANHATTAN","40.725465","-73.991879","103","2","3602","1086133","1004570009","East Village"
"1004580006","1","458","6","2021","335","BOWERY","10003","H2","4","WOODCUTTERS REALTY CORP.","MANHATTAN","40.726047","-73.991908","103","2","3602","1006545","1004580006","East Village"
"1004610003","1","461","3","2021","25","COOPER SQUARE","10003","H2","4","33 COOPER SQUARE ASSOCIATES LLC","MANHATTAN","40.727751","-73.9912","103","2","38","1087921","1004610003","East Village"
"1004610006","1","461","6","2021","35","COOPER SQUARE","10003","H8","4","COOPER AND 6TH PROPERTY LLC","MANHATTAN","40.728171","-73.990897","103","2","38","1090311","1004610006","East Village"
"1004620018","1","462","18","2021","38","EAST 7 STREET","10003","H8","4","NEW YORK UNIVERSITY","MANHATTAN","40.72821","-73.988689","103","2","38","1006649","1004620018","East Village"
"1004630007","1","463","7","2021","71","COOPER SQUARE","10003","H3","4","2 ST.MARKS PL HOTELCP.","MANHATTAN","40.72928","-73.990085","103","2","38","1006657","1004630007","East Village"
"1004649006","1","464","9006","2021","29","3 AVENUE","10003","H8","4","COOPER UNION ADVANCEMENT OF SCIENCE & AR T","MANHATTAN","40.729793","-73.989703","103","2","38","1006737","1004640006","East Village"
"1004650001","1","465","1","2021","31","3 AVENUE","10003","H8","4","NEW YORK UNIVERSITY","MANHATTAN","40.729807","-73.989692","103","2","38","1006764","1004650001","East Village"
"1004670001","1","467","1","2021","67","3 AVENUE","10003","H8","4","NEW YORK UNIVERSITY","MANHATTAN","40.731415","-73.988533","103","2","40","1006826","1004670001","East Village"
"1004700050","1","470","50","2021","146","BOWERY","10013","H3","4","9876 BOWERY REALTY CORP","MANHATTAN","40.719251","-73.994495","102","1","41","1006944","1004700050","SoHo-TriBeCa-Civic Center-Little Italy"
"1004700053","1","470","53","2021","138","BOWERY","10013","H3","4","142 EMMUT PROPERTIES, LLC","MANHATTAN","40.719018","-73.994589","102","1","41","1090453","1004700053","SoHo-TriBeCa-Civic Center-Little Italy"
"1004710055","1","471","55","2021","196","GRAND STREET","10013","H3","4","196 GRAND LLC","MANHATTAN","40.719193","-73.996883","102","1","41","1089632","1004710055","SoHo-TriBeCa-Civic Center-Little Italy"
"1004730017","1","473","17","2021","431","BROOME STREET","10013","H3","4","UNAVAILABLE OWNER","MANHATTAN","40.721524","-73.999278","102","1","45","1007016","1004730017","SoHo-TriBeCa-Civic Center-Little Italy"
"1004770068","1","477","68","2021","52","WATTS STREET","10013","H3","4","SOHO 54 LLC.","MANHATTAN","40.723687","-74.005372","102","3","37","1087915","1004770068","SoHo-TriBeCa-Civic Center-Little Italy"
"1004790029","1","479","29","2021","30","KENMARE STREET","10012","H3","4","153 ELIZABETH STREET, LLC","MANHATTAN","40.720687","-73.995173","102","1","41","1088694","1004790029","SoHo-TriBeCa-Civic Center-Little Italy"
"1004810001","1","481","1","2021","400","BROOME STREET","10013","H8","4","CORAL BROOME STREET LLC","MANHATTAN","40.720733","-73.997388","102","1","41","1007193","1004810001","SoHo-TriBeCa-Civic Center-Little Italy"
"1004880003","1","488","3","2021","60","THOMPSON STREET","10012","HB","4","THOMPSON STREET ASSOCIATES","MANHATTAN","40.724183","-74.003196","102","1","47","1087362","1004880003","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911201","1","491","1201","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911202","1","491","1202","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911203","1","491","1203","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911204","1","491","1204","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911205","1","491","1205","2021","246","SPRING STREET","10013","RH","4","SOHO 902 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911206","1","491","1206","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911207","1","491","1207","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911208","1","491","1208","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911209","1","491","1209","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911210","1","491","1210","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911211","1","491","1211","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911212","1","491","1212","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911213","1","491","1213","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
