"_10_digit_bbl","borocode","block","lot","number_of_buildings","tax_class","street_number","street_address","borough","postcode","dof_square_footage","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1004730010","1","473","10","1","4","478","BROADWAY","MANHATTAN","10013","55015","40.721422","-74.000152","102","1","45","1079887","SoHo-TriBeCa-Civic Center-Little Italy"
"1004730051","1","473","51","1","2","134","GRAND STREET","MANHATTAN","10013","69928","40.720382","-73.99974","102","1","45","1084588","SoHo-TriBeCa-Civic Center-Little Italy"
"1004737501","1","473","7501","1","2","476","BROADWAY","MANHATTAN","10013","79401","40.721367","-74.000198","102","1","45","1007013","SoHo-TriBeCa-Civic Center-Little Italy"
"1004737502","1","473","7502","1","2","30","CROSBY STREET","MANHATTAN","10013","78982","40.720785","-73.999582","102","1","45","1079134","SoHo-TriBeCa-Civic Center-Little Italy"
"1004740029","1","474","29","1","2","487","BROADWAY","MANHATTAN","10013","70759","40.721656","-73.999982","102","1","47","1007047","SoHo-TriBeCa-Civic Center-Little Italy"
"1004740030","1","474","30","1","4","483","BROADWAY","MANHATTAN","10013","51790","40.721543","-74.000076","102","1","47","1007048","SoHo-TriBeCa-Civic Center-Little Italy"
"1004740033","1","474","33","1","4","479","BROADWAY","MANHATTAN","10013","63150","40.721433","-74.00017","102","1","47","1007050","SoHo-TriBeCa-Civic Center-Little Italy"
"1004747506","1","474","7506","1","2","40","MERCER STREET","MANHATTAN","10013","153500","40.721447","-74.00127","102","1","47","1087559","SoHo-TriBeCa-Civic Center-Little Italy"
"1004757505","1","475","7505","1","2","42","WOOSTER STREET","MANHATTAN","10013","74761","40.722279","-74.002717","102","1","47","1079905","SoHo-TriBeCa-Civic Center-Little Italy"
"1004760007","1","476","7","1","4","100","AVENUE OF THE AMER","MANHATTAN","10013","303214","40.723324","-74.004903","102","1","47","1007098","SoHo-TriBeCa-Civic Center-Little Italy"
"1004770001","1","477","1","1","2","80","VARICK STREET","MANHATTAN","10013","125235","40.723214","-74.006205","102","1","37","1007118","SoHo-TriBeCa-Civic Center-Little Italy"
"1004770011","1","477","11","1","4","57","WATTS STREET","MANHATTAN","10013","400000","40.723681","-74.005491","102","1","37","1007119","SoHo-TriBeCa-Civic Center-Little Italy"
"1004770068","1","477","68","1","4","52","WATTS STREET","MANHATTAN","10013","54375","40.723687","-74.005372","102","3","37","1087915","SoHo-TriBeCa-Civic Center-Little Italy"
"1004777501","1","477","7501","1","2","121","AVENUE OF THE AMER","MANHATTAN","10013","84365","40.723903","-74.00469","102","3","37","1083493","SoHo-TriBeCa-Civic Center-Little Italy"
"1004787501","1","478","7501","1","2","354","BROOME STREET","MANHATTAN","10013","77146","40.71983","-73.995141","102","1","41","1007129","SoHo-TriBeCa-Civic Center-Little Italy"
"1004810001","1","481","1","1","2","400","CLEVELAND PLACE","MANHATTAN","10012","173838",,,,,,,
"1004817502","1","481","7502","1","2","225","LAFAYETTE STREET","MANHATTAN","10012","80052","40.721576","-73.997348","102","1","41","1007197","SoHo-TriBeCa-Civic Center-Little Italy"
"1004820016","1","482","16","1","4","72","SPRING STREET","MANHATTAN","10012","109377","40.722506","-73.99763","102","1","45","1007214","SoHo-TriBeCa-Civic Center-Little Italy"
"1004827501","1","482","7501","1","2","406","BROOME STREET","MANHATTAN","10013","74539","40.720876","-73.997731","102","1","45","1066733","SoHo-TriBeCa-Civic Center-Little Italy"
"1004830007","1","483","7","1","4","504","BROADWAY","MANHATTAN","10012","113912","40.722317","-73.999398","102","1","45","1079922","SoHo-TriBeCa-Civic Center-Little Italy"
"1004830013","1","483","13","1","2","514","BROADWAY","MANHATTAN","10012","76550","40.722534","-73.999214","102","1","45","1007235","SoHo-TriBeCa-Civic Center-Little Italy"
"1004830017","1","483","17","1","4","524","BROADWAY","MANHATTAN","10012","140988","40.722748","-73.999033","102","1","45","1007238","SoHo-TriBeCa-Civic Center-Little Italy"
"1004837502","1","483","7502","1","2","56","CROSBY STREET","MANHATTAN","10012","55460","40.722018","-73.998539","102","1","45","1007234","SoHo-TriBeCa-Civic Center-Little Italy"
"1004840001","1","484","1","3","2","84","MERCER STREET","MANHATTAN","10012","125590","40.722841","-74.000087","102","1","49","1083498","SoHo-TriBeCa-Civic Center-Little Italy"
"1004840017","1","484","17","1","4","511","BROADWAY","MANHATTAN","10012","140000","40.722482","-73.999282","102","1","49","1007251","SoHo-TriBeCa-Civic Center-Little Italy"
"1004840024","1","484","24","1","4","495","BROADWAY","MANHATTAN","10012","77066","40.722117","-73.999589","102","1","49","1007252","SoHo-TriBeCa-Civic Center-Little Italy"
"1004840026","1","484","26","1","2","491","BROADWAY","MANHATTAN","10012","57486","40.722026","-73.999668","102","1","49","1007253","SoHo-TriBeCa-Civic Center-Little Italy"
"1004860011","1","486","11","1","4","84","WOOSTER STREET","MANHATTAN","10012","65972","40.723783","-74.001436","102","1","49","1007286","SoHo-TriBeCa-Civic Center-Little Italy"
"1004867503","1","486","7503","0","2","57","GREENE STREET","MANHATTAN","10012","66295","40.722745","-74.001259","102","1","49","1007297","SoHo-TriBeCa-Civic Center-Little Italy"
"1004870008","1","487","8","1","4","375","WEST BROADWAY","MANHATTAN","10012","55710","40.72372","-74.002623","102","1","47","1007308","SoHo-TriBeCa-Civic Center-Little Italy"
"1004870012","1","487","12","1","2C","383","WEST BROADWAY","MANHATTAN","10012","63888","40.723914","-74.00246","102","1","47","1007310","SoHo-TriBeCa-Civic Center-Little Italy"
"1004870016","1","487","16","1","2C","391","WEST BROADWAY","MANHATTAN","10012","65340","40.724109","-74.002295","102","1","47","1007312","SoHo-TriBeCa-Civic Center-Little Italy"
"1004880003","1","488","3","1","4","58","THOMPSON STREET","MANHATTAN","10012","56000","40.724137","-74.003236","102","1","47","1087362","SoHo-TriBeCa-Civic Center-Little Italy"
"1004890001","1","489","1","1","2","55","SULLIVAN STREET","MANHATTAN","10012","77190","40.724274","-74.004185","102","3","47","1088605","SoHo-TriBeCa-Civic Center-Little Italy"
"1004910046","1","491","46","1","4","151","AVENUE OF THE AMER","MANHATTAN","10013","182655","40.725136","-74.004438","102","3","37","1007385","SoHo-TriBeCa-Civic Center-Little Italy"
"1004917502","1","491","7502","1","2","145","AVENUE OF THE AMER","MANHATTAN","10013","60852","40.724971","-74.004477","102","3","37","1087061","SoHo-TriBeCa-Civic Center-Little Italy"
"1004917503","1","491","7503","0","2","246","SPRING STREET","MANHATTAN","10013","395075","40.725616","-74.005253","102","3","37","1088431","SoHo-TriBeCa-Civic Center-Little Italy"
"1004930041","1","493","41","1","2","13","SPRING STREET","MANHATTAN","10012","184900","40.721365","-73.994812","102","1","43","1007484","SoHo-TriBeCa-Civic Center-Little Italy"
"1004950002","1","495","2","1","2","237","LAFAYETTE STREET","MANHATTAN","10012","54431","40.722635","-73.996977","102","1","43","1007521","SoHo-TriBeCa-Civic Center-Little Italy"
"1004950011","1","495","11","1","2","255","LAFAYETTE STREET","MANHATTAN","10012","63587","40.723127","-73.996782","102","1","43","1007524","SoHo-TriBeCa-Civic Center-Little Italy"
"1004950033","1","495","33","1","2","229","MULBERRY STREET","MANHATTAN","10012","67300","40.722542","-73.996046","102","1","43","1007530","SoHo-TriBeCa-Civic Center-Little Italy"
"1004960036","1","496","36","1","4","71","SPRING STREET","MANHATTAN","10012","56340","40.722506","-73.997586","102","1","43","1079952","SoHo-TriBeCa-Civic Center-Little Italy"
"1004960040","1","496","40","1","4","75","SPRING STREET","MANHATTAN","10012","54800","40.722581","-73.99776","102","1","43","1007556","SoHo-TriBeCa-Civic Center-Little Italy"
"1004970001","1","497","1","1","4","530","BROADWAY","MANHATTAN","10012","78033","40.723201","-73.998651","102","1","43","1007560","SoHo-TriBeCa-Civic Center-Little Italy"
"1004970004","1","497","4","1","4","536","BROADWAY","MANHATTAN","10012","91950","40.723341","-73.998528","102","1","43","1007561","SoHo-TriBeCa-Civic Center-Little Italy"
"1004970009","1","497","9","1","4","546","BROADWAY","MANHATTAN","10012","95498","40.723577","-73.99833","102","1","43","1007564","SoHo-TriBeCa-Civic Center-Little Italy"
"1004970012","1","497","12","1","4","552","BROADWAY","MANHATTAN","10012","67440","40.72372","-73.998211","102","1","43","1079955","SoHo-TriBeCa-Civic Center-Little Italy"
"1004970018","1","497","18","1","4","560","BROADWAY","MANHATTAN","10012","122454","40.723909","-73.998048","102","1","43","1007567","SoHo-TriBeCa-Civic Center-Little Italy"
"1004980005","1","498","5","1","2","565","BROADWAY","MANHATTAN","10012","51180","40.724013","-73.997987","102","1","49","1007573","SoHo-TriBeCa-Civic Center-Little Italy"
"1004980007","1","498","7","1","4","561","BROADWAY","MANHATTAN","10012","114488","40.723925","-73.998063","102","1","49","1007574","SoHo-TriBeCa-Civic Center-Little Italy"
"1004980009","1","498","9","1","4","557","BROADWAY","MANHATTAN","10012","112500","40.723835","-73.998138","102","1","49","1088114","SoHo-TriBeCa-Civic Center-Little Italy"
"1004980011","1","498","11","1","4","549","BROADWAY","MANHATTAN","10012","215342","40.723656","-73.99829","102","1","49","1007576","SoHo-TriBeCa-Civic Center-Little Italy"
"1004987502","1","498","7502","0","2","543","BROADWAY","MANHATTAN","10012","54517","40.723522","-73.998402","102","1","49","1007579","SoHo-TriBeCa-Civic Center-Little Italy"
"1004990007","1","499","7","1","4","104","GREENE STREET","MANHATTAN","10012","192471","40.724373","-73.999867","102","1","49","1007605","SoHo-TriBeCa-Civic Center-Little Italy"
"1004997505","1","499","7505","1","2","92","GREENE STREET","MANHATTAN","10012","50323","40.724074","-74.000119","102","1","49","1087557","SoHo-TriBeCa-Civic Center-Little Italy"
"1005000005","1","500","5","1","2","108","WOOSTER STREET","MANHATTAN","10012","54300","40.724694","-74.000667","102","1","49","1007639","SoHo-TriBeCa-Civic Center-Little Italy"
"1005000011","1","500","11","1","4","120","WOOSTER STREET","MANHATTAN","10012","52526","40.724996","-74.000415","102","1","49","1079963","SoHo-TriBeCa-Civic Center-Little Italy"
"1005010020","1","501","20","1","4","115","WOOSTER STREET","MANHATTAN","10012","67636","40.724872","-74.000545","102","1","49","1079974","SoHo-TriBeCa-Civic Center-Little Italy"
"1005017501","1","501","7501","1","2","105","WOOSTER STREET","MANHATTAN","10012","63174","40.724636","-74.000743","102","1","49","1007713","SoHo-TriBeCa-Civic Center-Little Italy"
"1005050001","1","505","1","1","4","150","VARICK STREET","MANHATTAN","10013","214110","40.726143","-74.005693","102","3","37","1007817","SoHo-TriBeCa-Civic Center-Little Italy"
"1005060027","1","506","27","1","2","2","CHARLTON STREET","MANHATTAN","10014","172836","40.72698","-74.003763","102","3","37","1007832","SoHo-TriBeCa-Civic Center-Little Italy"
"1005067501","1","506","7501","1","2","160","VARICK STREET","MANHATTAN","10013","311477","40.726615","-74.005617","102","3","37","1007825","SoHo-TriBeCa-Civic Center-Little Italy"
"1005077502","1","507","7502","0","2","256","BOWERY","MANHATTAN","10012","51184","40.723179","-73.992969","102","1","43","1088895","SoHo-TriBeCa-Civic Center-Little Italy"
"1005080025","1","508","25","1","2","65","EAST HOUSTON STREET","MANHATTAN","10012","92088","40.724543","-73.993787","102","1","43","1007894","SoHo-TriBeCa-Civic Center-Little Italy"
"1005087502","1","508","7502","1","2","262","MOTT STREET","MANHATTAN","10003","62755","40.723692","-73.99461","102","1","43","1007888","SoHo-TriBeCa-Civic Center-Little Italy"
"1005100001","1","510","1","1","4","63","PRINCE STREET","MANHATTAN","10012","169961","40.723769","-73.996652","102","1","43","1007929","SoHo-TriBeCa-Civic Center-Little Italy"
"1005107502","1","510","7502","0","2","295","LAFAYETTE STREET","MANHATTAN","10012","222074","40.724537","-73.995761","102","1","43","1007941","SoHo-TriBeCa-Civic Center-Little Italy"
"1005110001","1","511","1","1","4","75","PRINCE STREET","MANHATTAN","10012","286250","40.72409","-73.99742","102","1","43","1007942","SoHo-TriBeCa-Civic Center-Little Italy"
"1005110006","1","511","6","1","4","580","BROADWAY","MANHATTAN","10012","127597","40.724658","-73.997413","102","1","43","1007943","SoHo-TriBeCa-Civic Center-Little Italy"
"1005110008","1","511","8","1","4","584","BROADWAY","MANHATTAN","10012","254822","40.724743","-73.997341","102","1","43","1079998","SoHo-TriBeCa-Civic Center-Little Italy"
"1005110012","1","511","12","1","4","592","BROADWAY","MANHATTAN","10012","230740","40.724916","-73.997193","102","1","43","1007944","SoHo-TriBeCa-Civic Center-Little Italy"
"1005110015","1","511","15","1","4","598","BROADWAY","MANHATTAN","10012","64120","40.725045","-73.997085","102","1","43","1007945","SoHo-TriBeCa-Civic Center-Little Italy"
"1005110016","1","511","16","1","4","600","BROADWAY","MANHATTAN","10012","65192","40.725089","-73.997049","102","1","43","1007946","SoHo-TriBeCa-Civic Center-Little Italy"
"1005120020","1","512","20","1","4","579","BROADWAY","MANHATTAN","10012","68800","40.724612","-73.997478","102","1","49","1007953","SoHo-TriBeCa-Civic Center-Little Italy"
"1005120023","1","512","23","1","4","569","BROADWAY","MANHATTAN","10012","128000","40.724406","-73.997651","102","1","49","1080019","SoHo-TriBeCa-Civic Center-Little Italy"
"1005127501","1","512","7501","1","2","583","BROADWAY","MANHATTAN","10012","121453","40.724694","-73.99741","102","1","49","1007955","SoHo-TriBeCa-Civic Center-Little Italy"
"1005127502","1","512","7502","1","2","599","BROADWAY","MANHATTAN","10012","224409","40.725021","-73.997132","102","1","49","1007956","SoHo-TriBeCa-Civic Center-Little Italy"
"1005130035","1","513","35","1","4","93","PRINCE STREET","MANHATTAN","10012","67452","40.724697","-73.998694","102","1","49","1007983","SoHo-TriBeCa-Civic Center-Little Italy"
"1005137503","1","513","7503","1","2","19","WEST HOUSTON STREET","MANHATTAN","10012","64859","40.725847","-73.997731","102","1","49","1086552","SoHo-TriBeCa-Civic Center-Little Italy"
"1005150031","1","515","31","1","2","141","WOOSTER STREET","MANHATTAN","10012","54600","40.725825","-73.99974","102","1","49","1008015","SoHo-TriBeCa-Civic Center-Little Italy"
"1005157502","1","515","7502","1","2","149","WOOSTER STREET","MANHATTAN","10012","52459","40.726044","-73.999553","102","1","49","1008013","SoHo-TriBeCa-Civic Center-Little Italy"
"1005160007","1","516","7","1","2","140","THOMPSON STREET","MANHATTAN","10012","86018","40.726643","-74.001151","102","1","49","1008024","SoHo-TriBeCa-Civic Center-Little Italy"
"1005160026","1","516","26","1","2","474","WEST BROADWAY","MANHATTAN","10012","51925","40.726492","-74.000303","102","1","49","1008028","SoHo-TriBeCa-Civic Center-Little Italy"
"1005190070","1","519","70","1","4","180","VARICK STREET","MANHATTAN","10014","329116","40.72748","-74.00548","102","3","37","1008117","SoHo-TriBeCa-Civic Center-Little Italy"
"1005210001","1","521","1","1","2","298","MULBERRY STREET","MANHATTAN","10012","86746","40.725243","-73.994754","102","1","5502","1008180","West Village"
"1005210009","1","521","9","1","2","304","MULBERRY STREET","MANHATTAN","10012","69300","40.725402","-73.994675","102","1","5502","1008181","West Village"
"1005210011","1","521","11","1","4","32","BLEECKER STREET","MANHATTAN","10012","61217","40.725668","-73.99387","102","1","5502","1008182","West Village"
"1005220001","1","522","1","1","4","610","BROADWAY","MANHATTAN","10012","122200","40.725723","-73.996511","102","1","5502","1008209","West Village"
"1005220005","1","522","5","1","4","622","BROADWAY","MANHATTAN","10012","99470","40.725965","-73.996309","102","1","5502","1080049","West Village"
"1005220008","1","522","8","1","4","628","BROADWAY","MANHATTAN","10012","66500","40.726086","-73.996205","102","1","5502","1008211","West Village"
"1005220010","1","522","10","1","4","632","BROADWAY","MANHATTAN","10012","150603","40.726165","-73.996136","102","1","5502","1008212","West Village"
"1005220012","1","522","12","1","4","636","BROADWAY","MANHATTAN","10012","131743","40.726247","-73.996067","102","1","5502","1008213","West Village"
"1005230038","1","523","38","1","2","88","BLEECKER STREET","MANHATTAN","10012","82483","40.726824","-73.996461","102","1","5501","1008236","West Village"
"1005230044","1","523","44","1","4","627","BROADWAY","MANHATTAN","10012","104500","40.726058","-73.996255","102","1","5501","1008237","West Village"
"1005230048","1","523","48","1","4","18","WEST HOUSTON STREET","MANHATTAN","10012","204920","40.725751","-73.997478","102","1","5501","1008240","West Village"
"1005240001","1","524","1","1","2","501","LA GUARDIA PLACE","MANHATTAN","10012","212832","40.727573","-73.999361","102","1","5501","1008241","West Village"
"1005240066","1","524","66","1","4","100","BLEECKER STREET","MANHATTAN","10012","569909","40.727153","-73.997124","102","1","5501","1087825","West Village"
"1005257501","1","525","7501","1","2","156","BLEECKER STREET","MANHATTAN","10012","159626","40.728474","-73.999798","102","3","65","1083503","West Village"
"1005257506","1","525","7506","1","2","184","THOMPSON STREET","MANHATTAN","10012","97248","40.727988","-74.000032","102","1","65","1008266","West Village"
"1005270027","1","527","27","1","2","10","DOWNING STREET","MANHATTAN","10014","118467","40.729596","-74.002825","102","3","67","1008350","West Village"
"1005280001","1","528","1","1","2","182","WEST HOUSTON STREET","MANHATTAN","10014","71490","40.728441","-74.003511","102","3","67","1008380","West Village"
"1005280012","1","528","12","1","4","214","WEST HOUSTON STREET","MANHATTAN","10014","64260","40.728526","-74.00442","102","3","67","1088511","West Village"
"1005287501","1","528","7501","1","2","63","DOWNING STREET","MANHATTAN","10014","50292","40.729025","-74.004734","102","3","67","1066793","West Village"
"1005290001","1","529","1","1","2","644","BROADWAY","MANHATTAN","10012","55065","40.726626","-73.99575","102","1","5502","1008418","West Village"
"1005290072","1","529","72","1","4","65","BLEECKER STREET","MANHATTAN","10012","104775","40.726204","-73.995173","102","1","5502","1008454","West Village"
"1005297501","1","529","7501","1","2","656","BROADWAY","MANHATTAN","10012","92378","40.726865","-73.995548","102","1","5502","1008455","West Village"
"1005297504","1","529","7504","1","2","1","BOND STREET","MANHATTAN","10012","50388","40.726887","-73.994646","102","1","5502","1008423","West Village"
"1005297508","1","529","7508","1","2","25","BOND STREET","MANHATTAN","10012","69107","40.726365","-73.993582","102","1","5502","1087669","West Village"
"1005300001","1","530","1","1","4","670","BROADWAY","MANHATTAN","10012","53000","40.727299","-73.995183","102","1","5502","1008467","West Village"
"1005307505","1","530","7505","1","2","40","BOND STREET","MANHATTAN","10012","85000","40.726165","-73.993127","102","1","5502","1008495","West Village"
"1005310001","1","531","1","1","2","684","BROADWAY","MANHATTAN","10012","59248","40.727905","-73.994667","102","1","5502","1008506","West Village"
"1005317501","1","531","7501","1","2","14","EAST    4 STREET","MANHATTAN","10012","182605","40.72807","-73.993578","102","1","5502","1008529","West Village"
"1005320008","1","532","8","1","2","246","MERCER STREET","MANHATTAN","10012","307312","40.728281","-73.995501","102","1","5501","1066869","West Village"
"1005320015","1","532","15","2","4","661","BROADWAY","MANHATTAN","10012","159987","40.727115","-73.995364","102","1","5501","1008619","West Village"
"1005320020","1","532","20","2","2","77","BLEECKER STREET","MANHATTAN","10012","196920","40.726634","-73.996042","102","1","5501","1084761","West Village"
"1005330001","1","533","1","2","4","1","WASHINGTON SQ VLLGE","MANHATTAN","10012","1485916","40.729113","-73.997507","102","1","5501","1077833","West Village"
"1005350001","1","535","1","1","4","44","WEST    4 STREET","MANHATTAN","10012","305900","40.729341","-73.996157","102","1","5501","1078952","West Village"
"1005350008","1","535","8","1","4","567","LA GUARDIA PLACE","MANHATTAN","10012","470400","40.729451","-73.997756","102","1","5501","1008626","West Village"
"1005350036","1","535","36","1","4","17","WEST    3 STREET","MANHATTAN","10012","119170","40.728347","-73.995898","102","1","5501","1008627","West Village"
"1005357501","1","535","7501","1","2","14","WEST    4 STREET","MANHATTAN","10012","323092","40.728745","-73.994945","102","1","5501","1008629","West Village"
"1005380040","1","538","40","1","4","566","LA GUARDIA PLACE","MANHATTAN","10012","232930","40.729409","-73.997817","102","1","65","1008662","West Village"
"1005387501","1","538","7501","0","2","58","WASHINGTON SQUARE S","MANHATTAN","10012","91104","40.73023","-73.997972","102","1","65","1088844","West Village"
"1005390001","1","539","1","1","4","209","SULLIVAN STREET","MANHATTAN","10012","51000","40.729212","-74.000072","102","1","65","1089865","West Village"
"1005390031","1","539","31","1","2","211","THOMPSON STREET","MANHATTAN","10012","55800","40.728852","-73.999325","102","1","65","1008680","West Village"
"1005400014","1","540","14","1","4","130","MAC DOUGAL STREET","MANHATTAN","10012","153348","40.730236","-74.000274","102","1","65","1087045","West Village"
"1005400030","1","540","30","1","4","214","SULLIVAN STREET","MANHATTAN","10012","54238","40.729248","-74.000065","102","1","65","1008707","West Village"
"1005410001","1","541","1","1","4","40","WASHINGTON SQUARE S","MANHATTAN","10012","202521","40.73098","-73.999495","102","1","65","1008716","West Village"
"1005410018","1","541","18","2","4","51","WASHINGTON SQUARE S","MANHATTAN","10012","122500","40.730625","-73.998784","102","1","65","1082207","West Village"
"1005417501","1","541","7501","1","2","89","WEST    3 STREET","MANHATTAN","10012","141811","40.729912","-73.999044","102","1","65","1086188","West Village"
"1005418001","1","541","8001","1","4","40","WASHINGTON SQUARE S","MANHATTAN","10012","66636","40.73098","-73.999495","102","1","65","1008716","West Village"
"1005420025","1","542","25","1","2","290","AVENUE OF THE AMER","MANHATTAN","10014","54924","40.730162","-74.001916","102","1","65","1008725","West Village"
"1005440001","1","544","1","3","4","393","LAFAYETTE STREET","MANHATTAN","10003","101936","40.72816","-73.992878","102","2","57","1080084","West Village"
"1005440013","1","544","13","1","4","419","LAFAYETTE STREET","MANHATTAN","10003","57729","40.728789","-73.992344","102","2","57","1008773","West Village"
"1005440038","1","544","38","1","4","32","COOPER SQUARE","MANHATTAN","10003","140306","40.728116","-73.990962","103","2","42","1082209","East Village"
"1005440048","1","544","48","1","4","30","COOPER SQUARE","MANHATTAN","10003","52192","40.728059","-73.991002","103","2","42","1008779","East Village"
"1005440050","1","544","50","1","4","16","COOPER SQUARE","MANHATTAN","10003","117391","40.727587","-73.991345","102","2","57","1008780","West Village"
"1005440065","1","544","65","1","2","2","COOPER SQUARE","MANHATTAN","10003","128300","40.727159","-73.991539","102","2","57","1088207","West Village"
"1005440076","1","544","76","1","4","7","EAST    7 STREET","MANHATTAN","10003","125000","40.728967","-73.990432","103","2","42","1008788","East Village"
"1005447501","1","544","7501","3","2","56","COOPER SQUARE","MANHATTAN","10003","121158","40.728926","-73.991016","102","2","57","1008776","West Village"
"1005447502","1","544","7502","1","2","443","LAFAYETTE STREET","MANHATTAN","10003","141946","40.729365","-73.991846","102","2","57","1087152","West Village"
"1005450006","1","545","6","2","4","708","BROADWAY","MANHATTAN","10003","127143","40.728775","-73.993931","102","2","57","1080089","West Village"
"1005450011","1","545","11","1","2","718","BROADWAY","MANHATTAN","10003","75165","40.729146","-73.993617","102","2","57","1008793","West Village"
"1005450015","1","545","15","1","4","726","BROADWAY","MANHATTAN","10003","326464","40.729376","-73.993423","102","2","57","1008796","West Village"
"1005450026","1","545","26","4","4","740","BROADWAY","MANHATTAN","10003","316832","40.729884","-73.992993","102","2","57","1080092","West Village"
"1005450059","1","545","59","1","2","752","BROADWAY","MANHATTAN","10003","147773","40.730419","-73.992542","102","2","57","1008806","West Village"
"1005457501","1","545","7501","1","2","696","BROADWAY","MANHATTAN","10003","82844","40.728498","-73.994166","102","2","57","1008789","West Village"
"1005457502","1","545","7502","1","2","704","BROADWAY","MANHATTAN","10003","56237","40.728682","-73.994011","102","2","57","1008790","West Village"
"1005457503","1","545","7503","1","2","21","ASTOR PLACE","MANHATTAN","10003","107754","40.729991","-73.992221","102","2","57","1008807","West Village"
"1005460010","1","546","10","1","4","18","WASHINGTON PLACE","MANHATTAN","10003","69800","40.729827","-73.995429","102","1","59","1008810","West Village"
"1005460011","1","546","11","1","4","35","WEST    4 STREET","MANHATTAN","10012","125450","40.729245","-73.995919","102","1","59","1008811","West Village"
"1005460015","1","546","15","1","4","14","WASHINGTON PLACE","MANHATTAN","10003","115694","40.729651","-73.995068","102","1","59","1008812","West Village"
"1005460021","1","546","21","1","4","8","WASHINGTON PLACE","MANHATTAN","10003","100628","40.729456","-73.994667","102","1","59","1080098","West Village"
"1005460026","1","546","26","1","4","21","WEST    4 STREET","MANHATTAN","10012","56684","40.728978","-73.995378","102","1","59","1008814","West Village"
"1005460031","1","546","31","1","4","4","WASHINGTON PLACE","MANHATTAN","10003","54725","40.729201","-73.994155","102","1","57","1008816","West Village"
"1005460033","1","546","33","1","4","713","BROADWAY","MANHATTAN","10003","61582","40.728924","-73.993834","102","1","57","1008817","West Village"
"1005460035","1","546","35","1","4","707","BROADWAY","MANHATTAN","10003","106063","40.728745","-73.993985","102","1","57","1008818","West Village"
"1005460040","1","546","40","1","4","699","BROADWAY","MANHATTAN","10003","85000","40.728506","-73.994188","102","1","57","1008819","West Village"
"1005470001","1","547","1","1","4","32","WAVERLY PLACE","MANHATTAN","10003","180000","40.730546","-73.995237","102","1","59","1008820","West Village"
"1005470005","1","547","5","1","4","24","WAVERLY PLACE","MANHATTAN","10003","53482","40.730398","-73.994938","102","1","59","1008822","West Village"
"1005470008","1","547","8","1","4","23","WASHINGTON PLACE","MANHATTAN","10003","91402","40.72984","-73.995418","102","1","59","1008823","West Village"
"1005470020","1","547","20","1","4","15","WASHINGTON PLACE","MANHATTAN","10003","71270","40.729618","-73.994963","102","1","59","1008828","West Village"
"1005470030","1","547","30","1","4","715","BROADWAY","MANHATTAN","10003","366268","40.729099","-73.993682","102","1","57","1008831","West Village"
"1005480001","1","548","1","1","2","1","UNIVERSITY PLACE","MANHATTAN","10003","218985","40.730785","-73.995486","102","1","59","1008832","West Village"
"1005480004","1","548","4","1","4","5","UNIVERSITY PLACE","MANHATTAN","10003","116237","40.730925","-73.995364","102","1","59","1080105","West Village"
"1005480009","1","548","9","1","4","13","UNIVERSITY PLACE","MANHATTAN","10003","55224","40.731265","-73.99506","102","1","59","1008833","West Village"
"1005480028","1","548","28","1","2","50","EAST    8 STREET","MANHATTAN","10003","100591","40.731119","-73.993686","102","1","59","1008837","West Village"
"1005480040","1","548","40","1","2","11","WAVERLY PLACE","MANHATTAN","10003","80896","40.730041","-73.994173","102","1","59","1008838","West Village"
"1005480045","1","548","45","1","2","15","WAVERLY PLACE","MANHATTAN","10003","102024","40.730129","-73.99435","102","1","59","1008839","West Village"
"1005480070","1","548","70","1","2","300","MERCER STREET","MANHATTAN","10003","455959","40.730458","-73.99365","102","1","57","1008840","West Village"
"1005487501","1","548","7501","1","2","60","EAST    8 STREET","MANHATTAN","10003","512503","40.730886","-73.99313","102","1","57","1080855","West Village"
"1005500022","1","550","22","1","2","1","5 AVENUE","MANHATTAN","10003","238923","40.731913","-73.996587","102","1","59","1008847","West Village"
"1005510001","1","551","1","1","2","2","5 AVENUE","MANHATTAN","10011","469263","40.731921","-73.996608","102","1","63","1008850","West Village"
"1005520022","1","552","22","1","4","33","WASHINGTON SQUARE W","MANHATTAN","10011","133239","40.731545","-73.999192","102","1","65","1008875","West Village"
"1005520026","1","552","26","1","4","37","WASHINGTON SQUARE W","MANHATTAN","10011","110447","40.73127","-73.999423","102","1","65","1008877","West Village"
"1005520060","1","552","60","1","4","29","WASHINGTON SQUARE W","MANHATTAN","10011","128601","40.731822","-73.998957","102","1","65","1008892","West Village"
"1005520062","1","552","62","1","2","32","WASHINGTON SQUARE W","MANHATTAN","10011","60583","40.731817","-73.999271","102","1","65","1008894","West Village"
"1005527501","1","552","7501","1","2","360","AVENUE OF THE AMER","MANHATTAN","10011","67409","40.732451","-74.000401","102","1","65","1008904","West Village"
"1005537501","1","553","7501","1","2","103","WAVERLY PLACE","MANHATTAN","10011","55113","40.73236","-73.998889","102","1","63","1080117","West Village"
"1005540001","1","554","1","1","4","756","BROADWAY","MANHATTAN","10003","940000","40.730675","-73.992326","102","2","57",,"West Village"
"1005540035","1","554","35","1","4","45","PARK AVENUE SOUTH","MANHATTAN","10003","158816",,,,,,,
"1005550001","1","555","1","1","2","772","BROADWAY","MANHATTAN","10003","651391","40.731248","-73.991842","102","2","57","1008954","West Village"
