GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Hoefijzer,WK19040307,0329020000000020,Vreelandseweg,6,,,3632EP,Loenen aan de Vecht,5.028733,52.211284,130499.31,469303.5,"POLYGON ((130488.535 469294.163,130499.658 469288.119,130510.093 469314.592,130498.113 469318.878,130498.081 469318.779,130496.403 469313.193,130491.528 469301.237,130488.535 469294.163))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenersloot,WK190410,Poldergebied Loenersloot,WK19041001,0329020000000031,Angstelpad,8,,ws,3634AM,Loenersloot,4.997049,52.225539,128342.33,470900.63,"POLYGON ((128331.617 470898.536,128335.39 470891.933,128353.043 470902.444,128349.135 470909.317,128331.617 470898.536))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Nigtevecht Garsten,WK19040805,0329020000000097,Vreelandseweg,1,,,1393PC,Nigtevecht,5.021893,52.273501,130066.73,476228.12,"POLYGON ((130059.728 476240.829,130060.344 476223.145,130061.126 476215.404,130073.734 476217.853,130072.268 476240.789,130059.728 476240.829))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenersloot,WK190410,Poldergebied Loenersloot,WK19041001,0329020000000039,Angstelpad,24,,ws,3634AM,Loenersloot,4.993723,52.220796,128112.24,470374.22,"POLYGON ((128104.732 470383.839,128108.601 470362.332,128119.752 470364.836,128115.77 470386.115,128104.732 470383.839))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000074,Nigtevechtseweg,162,,ws,3633XX,Vreeland,5.03813,52.246828,131160.6,473255.04,"POLYGON ((131148.558 473256.271,131150.571 473247.612,131150.617 473247.417,131172.65 473255.036,131170.179 473262.655,131148.558 473256.271))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Nigtevecht Garsten,WK19040805,0329020000000098,Vreelandseweg,3,,,1393PC,Nigtevecht,5.022038,52.273102,130076.4,476183.69,"POLYGON ((130064.089 476199.233,130066.915 476183.545,130067.013 476183.017,130068.552 476175.217,130071.015 476164.707,130088.711 476168.001,130081.589 476202.667,130064.089 476199.233))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Aetsveld,WK19040801,0329020000000119,Klompweg,39,,,1393PJ,Nigtevecht,5.060771,52.285517,132726.19,477552.43,"POLYGON ((132710.048 477555.973,132711.251 477544.127,132740.502 477548.943,132742.324 477559.878,132737.156 477560.739,132729.641 477560.658,132712.617 477556.663,132710.048 477555.973))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Polder Dorssewaard,WK19040602,0329020000000150,Nigtevechtseweg,72,,ws,3633XW,Vreeland,5.033128,52.23714,130813.77,472178.81,"POLYGON ((130801.808 472170.511,130814.954 472164.477,130825.73 472188.829,130814.092 472193.14,130801.808 472170.511))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Garsten Noord,WK19040802,0329020000000120,Vreelandseweg,39,,,1393PD,Nigtevecht,5.025652,52.268439,130320.48,475663.67,"POLYGON ((130307.02 475662.291,130311.813 475653.628,130333.93 475664.134,130328.585 475673.719,130307.02 475662.291))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Garsten Noord,WK19040802,0329020000000125,Vreelandseweg,57,,,1393PD,Nigtevecht,5.026465,52.265063,130374.08,475287.71,"POLYGON ((130356.403 475275.17,130366.876 475266.163,130391.759 475303.489,130381.998 475309.255,130356.403 475275.17))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000133,IJsvogelpad,17,,ws,3633DB,Vreeland,5.033496,52.223021,130831.22,470607.77,"POLYGON ((130823.549 470615.625,130830.514 470597.299,130838.895 470599.998,130831.765 470618.237,130823.549 470615.625))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenersloot,WK190410,Poldergebied Loenersloot,WK19041001,0329020000000035,Angstelpad,16,,ws,3634AM,Loenersloot,4.995546,52.224958,128239.31,470836.55,"POLYGON ((128230.849 470838.733,128235.142 470829.219,128254.671 470836.818,128250.629 470846.925,128230.849 470838.733))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Polder Oud Over,WK19040303,0329020000000010,Oud Over,113,,ws,3632VC,Loenen aan de Vecht,5.031406,52.214663,130683.82,469678.53,"POLYGON ((130671.84 469662.626,130688.531 469658.744,130695.792 469694.963,130682.887 469698.317,130671.84 469662.626))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Hoefijzer,WK19040307,0329020000000022,Vreelandseweg,12,,ws12,3632EP,Loenen aan de Vecht,5.029274,52.212255,130536.82,469411.32,"POLYGON ((130525.475 469396.525,130538.243 469393.409,130548.159 469425.118,130535.607 469429.232,130525.506 469396.624,130525.475 469396.525))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenersloot,WK190410,Poldergebied Loenersloot,WK19041001,0329020000000029,Angstelpad,4,,ws,3634AM,Loenersloot,4.997669,52.225744,128384.78,470923.26,"POLYGON ((128375.412 470922.792,128379.186 470915.785,128394.144 470923.601,128390.505 470930.743,128375.412 470922.792))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenersloot,WK190410,Poldergebied Loenersloot,WK19041001,0329020000000036,Angstelpad,18,,ws,3634AM,Loenersloot,4.99514,52.224847,128211.48,470824.35,"POLYGON ((128199.017 470824.825,128202.521 470815.662,128223.947 470823.343,128220.309 470833.045,128199.017 470824.825))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Nigtevecht Garsten,WK19040805,0329020000000099,Vreelandseweg,5,,,1393PC,Nigtevecht,5.022118,52.272843,130081.7,476154.91,"POLYGON ((130071.015 476164.707,130074.093 476153.306,130076.556 476145.916,130078.403 476141.811,130092.376 476150.092,130088.711 476168.001,130071.015 476164.707))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenersloot,WK190410,Poldergebied Loenersloot,WK19041001,0329020000000037,Angstelpad,20,,ws,3634AM,Loenersloot,4.994573,52.224313,128172.4,470765.2,"POLYGON ((128166.541 470748.553,128178.265 470748.284,128177.995 470782.107,128166.541 470782.107,128166.541 470748.553))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nieuwersluis,WK190409,Nieuwersluis,WK19040905,0329020000000085,Stationsweg,25,,ws,3631AJ,Nieuwersluis,5.005931,52.197242,128932.62,467749.13,"POLYGON ((128919.351 467749.74,128936.271 467737.023,128945.892 467748.081,128939.256 467756.043,128926.097 467761.241,128924.327 467756.486,128919.351 467749.74))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Aetsveld,WK19040801,0329020000000121,Klompweg,43,,,1393PJ,Nigtevecht,5.062916,52.284738,132872.21,477465.12,"POLYGON ((132850.452 477465.045,132859.214 477448.384,132893.973 477463.609,132885.499 477481.85,132850.452 477465.045))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000151,Nigtevechtseweg,76,,ws,3633XW,Vreeland,5.034353,52.238321,130898.04,472309.76,"POLYGON ((130881.248 472297.525,130887.334 472291.37,130914.838 472319.723,130906.223 472328.155,130894.019 472313.642,130881.248 472297.525))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Garsten Noord,WK19040802,0329020000000124,Vreelandseweg,55,,,1393PD,Nigtevecht,5.026824,52.265376,130398.79,475322.47,"POLYGON ((130381.998 475309.255,130392.66 475302.936,130400.151 475311.051,130409.797 475323.82,130415.588 475334.175,130398.898 475342.007,130394.882 475333.391,130388.026 475319.82,130381.998 475309.255))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000132,IJsvogelpad,19,,ws,3633DB,Vreeland,5.033629,52.222813,130840.19,470584.58,"POLYGON ((130831.71 470594.107,130838.994 470571.971,130848.676 470573.48,130840.884 470597.18,130831.71 470594.107))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000157,Nigtevechtseweg,88,,ws,3633XW,Vreeland,5.038186,52.240755,131161.17,472579.33,"POLYGON ((131150.497 472578.071,131158.478 472568.558,131171.839 472581.058,131163.219 472590.109,131150.497 472578.071))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Polder Oud Over,WK19040303,0329020000000011,Oud Over,115,,ws,3632VC,Loenen aan de Vecht,5.031621,52.215134,130698.77,469730.91,"POLYGON ((130687.703 469717.295,130699.574 469713.368,130709.838 469744.805,130698.183 469748.454,130687.703 469717.295))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Polder Oud Over,WK19040303,0329020000000019,Oud Over,131,,ws,3632VC,Loenen aan de Vecht,5.033681,52.224108,130844.47,470728.58,"POLYGON ((130838.396 470708.982,130850.549 470709.838,130849.775 470748.171,130839.529 470747.506,130838.396 470708.982))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenersloot,WK190410,Poldergebied Loenersloot,WK19041001,0329020000000032,Angstelpad,10,,ws,3634AM,Loenersloot,4.996733,52.225418,128320.63,470887.35,"POLYGON ((128308.978 470885.33,128313.694 470877.649,128332.291 470888.969,128327.574 470897.054,128308.978 470885.33))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Hoefijzer,WK19040307,0329020000000021,Vreelandseweg,10,,ws02,3632EP,Loenen aan de Vecht,5.029073,52.211893,130522.88,469371.15,"POLYGON ((130512.971 469361.256,130524.404 469357.231,130532.795 469381.095,130519.98 469385.061,130515.681 469370.152,130512.971 469361.256))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Aetsveld,WK19040801,0329020000000106,Klompweg,13,,,1393PH,Nigtevecht,5.057212,52.284597,132482.93,477451.19,"POLYGON ((132475.688 477457.597,132480.844 477442.475,132487.819 477445.568,132490.169 477446.977,132482.768 477459.899,132475.688 477457.597))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenersloot,WK190410,Poldergebied Loenersloot,WK19041001,0329020000000038,Angstelpad,22,,ws,3634AM,Loenersloot,4.993621,52.221022,128105.36,470399.37,"POLYGON ((128097.107 470411.833,128100.863 470385.205,128113.607 470386.912,128109.511 470413.539,128097.107 470411.833))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nieuwersluis,WK190409,Polder Het Honderd,WK19040904,0329020000000086,Stationsweg,27,,ws,3631AJ,Nieuwersluis,5.005545,52.19734,128906.3,467760.19,"POLYGON ((128886.507 467759.693,128919.351 467749.74,128924.327 467756.486,128926.097 467761.241,128918.024 467764.227,128889.272 467770.641,128886.507 467759.693))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Garsten Noord,WK19040802,0329020000000123,Vreelandseweg,51,,,1393PD,Nigtevecht,5.027017,52.265615,130412.1,475349,"POLYGON ((130398.898 475342.007,130415.588 475334.175,130420.274 475344.041,130425.299 475357.794,130406.803 475363.825,130398.898 475342.007))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000152,Nigtevechtseweg,78,,ws,3633XW,Vreeland,5.036331,52.239479,131033.78,472437.96,"POLYGON ((131023.944 472437.4,131032.189 472428.692,131043.611 472439.037,131034.92 472447.229,131023.944 472437.4))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Garsten Noord,WK19040802,0329020000000142,Vreelandseweg,105,,,1393PE,Nigtevecht,5.031578,52.254769,130717.48,474140.72,"POLYGON ((130704.462 474145.503,130715.735 474124.177,130730.502 474132.765,130716.135 474157.253,130704.462 474145.503))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenersloot,WK190410,Poldergebied Loenersloot,WK19041001,0329020000000033,Angstelpad,12,,ws,3634AM,Loenersloot,4.996356,52.22526,128294.83,470869.9,"POLYGON ((128278.388 470866.599,128284.587 470856.762,128311.269 470873.337,128305.07 470883.039,128278.388 470866.599))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nieuwersluis,WK190409,Polder Sticht,WK19040903,0329020000000041,Jaagpad,45,,ws01,3631AG,Nieuwersluis,5.010798,52.196594,129265.02,467675.22,"POLYGON ((129251.136 467671.635,129277.601 467668.172,129278.908 467677.59,129253.362 467682.27,129251.136 467671.635))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Aetsveld,WK19040801,0329020000000109,Klompweg,19,,,1393PJ,Nigtevecht,5.057295,52.285019,132488.77,477498.11,"POLYGON ((132478.445 477492.587,132486.762 477489.502,132499.097 477500.78,132493.948 477506.727,132493.048 477506.351,132492.252 477505.788,132490.26 477504.198,132485.377 477500,132482.834 477497.281,132478.445 477492.587))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nieuwersluis,WK190409,Polder Het Honderd,WK19040904,0329020000000087,Stationsweg,29,,ws,3631AJ,Nieuwersluis,5.004687,52.197606,128847.8,467790.07,"POLYGON ((128833.144 467795.685,128854.747 467775.905,128862.463 467785.304,128840.438 467804.242,128833.144 467795.685))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Garsten Noord,WK19040802,0329020000000127,Vreelandseweg,65,,,1393PD,Nigtevecht,5.026313,52.263581,130362.91,475122.9,"POLYGON ((130346.683 475119.964,130354.465 475108.276,130354.941 475108.632,130379.145 475126.713,130376.213 475131.593,130372.856 475137.53,130346.683 475119.964))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000153,Nigtevechtseweg,80,,ws,3633XW,Vreeland,5.036715,52.239729,131060.15,472465.57,"POLYGON ((131048.682 472460.257,131057.188 472451.967,131071.627 472470.286,131060.791 472479.167,131054.925 472471.336,131048.682 472460.257))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Vreeland Dorp,WK19040603,0329020000000143,Nigtevechtseweg,16,,ws,3633XS,Vreeland,5.030736,52.233154,130648.16,471736.02,"POLYGON ((130642.731 471728.05,130650.007 471727.642,130653.583 471742.224,130644.771 471744.401,130643.751 471736.225,130642.731 471728.05))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000155,Nigtevechtseweg,84,,ws,3633XW,Vreeland,5.037479,52.240309,131112.68,472529.88,"POLYGON ((131096.411 472518.776,131103.954 472511.879,131128.953 472541.835,131128.953 472542.051,131122.627 472547.873,131096.411 472518.776))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenersloot,WK190410,Poldergebied Loenersloot,WK19041001,0329020000000040,Angstelpad,26,,ws,3634AM,Loenersloot,4.993673,52.220173,128108.43,470304.92,"POLYGON ((128099.156 470292.804,128109.852 470289.618,128117.704 470317.156,128107.121 470320.229,128099.156 470292.804))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nieuwersluis,WK190409,Polder Het Honderd,WK19040904,0329020000000088,Stationsweg,31,,ws,3631AJ,Nieuwersluis,5.00436,52.19778,128825.5,467809.57,"POLYGON ((128810.558 467814.904,128833.144 467795.685,128840.438 467804.242,128818.414 467823.461,128810.558 467814.904))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Aetsveld,WK19040801,0329020000000110,Klompweg,21,,,1393PJ,Nigtevecht,5.057542,52.285084,132505.69,477505.28,"POLYGON ((132493.948 477506.727,132499.097 477500.78,132517.422 477501.367,132517.048 477509.383,132509.873 477509.783,132507.031 477509.73,132501.368 477509.25,132497.128 477507.854,132493.948 477506.727))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Garsten Noord,WK19040802,0329020000000128,Vreelandseweg,79,,,1393PE,Nigtevecht,5.030736,52.261187,130663.54,474855.1,"POLYGON ((130647.046 474849.468,130651.011 474842.551,130680.028 474859.12,130673.917 474867.653,130647.118 474849.516,130647.046 474849.468))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000154,Nigtevechtseweg,82,,ws,3633XW,Vreeland,5.037029,52.23999,131081.76,472494.57,"POLYGON ((131069.554 472490.303,131077.573 472480.452,131093.976 472498.613,131084.218 472508.68,131069.554 472490.303))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Vreeland Dorp,WK19040603,0329020000000144,Nigtevechtseweg,18,,ws,3633XS,Vreeland,5.030788,52.233282,130651.79,471750.32,"POLYGON ((130644.771 471744.401,130653.583 471742.224,130658.81 471755.704,130651.273 471758.418,130644.771 471744.401))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Vreeland,WK190406,Hoeker Polder,WK19040601,0329020000000161,Nigtevechtseweg,98,,ws,3633XW,Vreeland,5.040347,52.242471,131309.7,472769.53,"POLYGON ((131300.935 472768.868,131316.276 472762.794,131318.473 472769.758,131304.137 472776.265,131300.935 472768.868))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Nigtevecht,WK190408,Polder Aetsveld,WK19040801,0329020000000111,Klompweg,23,,,1393PJ,Nigtevecht,5.057891,52.285002,132529.42,477495.97,"POLYGON ((132517.422 477501.367,132534.221 477484.451,132541.424 477490.666,132534.701 477496.002,132525.888 477503.149,132520.979 477507.499,132517.422 477501.367))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000002,Scheendijk,14,,41,3621VC,Breukelen,5.023961,52.179283,130155.28,465744.71,"POLYGON ((130146.826 465746.487,130147.03 465742.325,130163.73 465742.922,130163.67 465747.091,130146.826 465746.487))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000003,Scheendijk,14,,45,3621VC,Breukelen,5.02496,52.179324,130223.64,465748.85,"POLYGON ((130215.482 465751.974,130215.184 465746.138,130231.799 465745.721,130232.097 465751.557,130215.482 465751.974))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000004,Scheendijk,15,,31,3621VC,Breukelen,5.024444,52.179653,130188.53,465785.68,"POLYGON ((130180.465 465787.855,130180.465 465783.448,130196.603 465783.508,130196.603 465787.914,130180.465 465787.855))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000005,Scheendijk,16,,47,3621VC,Breukelen,5.023944,52.180479,130154.77,465877.76,"POLYGON ((130147.057 465874.998,130162.487 465874.917,130162.487 465880.52,130147.139 465880.601,130147.057 465874.998))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000006,Scheendijk,9,,9,3621VB,Breukelen,5.022121,52.177397,130028.4,465535.43,"POLYGON ((130024.43 465536.882,130024.376 465534.022,130032.416 465533.968,130032.362 465536.882,130024.43 465536.882))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000007,Scheendijk,10,,9,3621VB,Breukelen,5.024732,52.177459,130207.02,465541.46,"POLYGON ((130199.413 465543.275,130199.467 465539.215,130214.626 465539.594,130214.572 465543.708,130199.413 465543.275))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000008,Scheendijk,9,,11,3621VB,Breukelen,5.022609,52.177405,130061.77,465536.13,"POLYGON ((130054 465538.177,130054.108 465533.807,130069.486 465534.076,130069.54 465538.447,130054 465538.177))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000009,Scheendijk,9,,12,3621VB,Breukelen,5.022839,52.177408,130077.5,465536.48,"POLYGON ((130070.943 465538.447,130071.051 465534.346,130084.056 465534.508,130083.948 465538.609,130070.943 465538.447))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000010,Scheendijk,13,,12,3621VC,Breukelen,5.024178,52.178877,130169.89,465699.42,"POLYGON ((130161.437 465702.217,130161.437 465696.619,130178.291 465696.679,130178.35 465702.158,130161.437 465702.217))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000011,Scheendijk,9,,14,3621VB,Breukelen,5.023456,52.177415,130119.69,465537.01,"POLYGON ((130113.051 465538.32,130113.001 465534.98,130126.322 465535.807,130126.377 465539.047,130113.051 465538.32))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000012,Scheendijk,9,,15,3621VB,Breukelen,5.023754,52.177429,130140.07,465538.51,"POLYGON ((130132.835 465539.984,130133.091 465536.277,130147.305 465536.906,130146.938 465540.737,130132.835 465539.984))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000014,Scheendijk,11,,44,3621VC,Breukelen,5.023283,52.178064,130108.23,465609.32,"POLYGON ((130102.14 465611.22,130102.38 465606.9,130114.32 465607.46,130114.122 465611.737,130102.14 465611.22))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000015,Scheendijk,11,,48,3621VC,Breukelen,5.023507,52.178051,130123.54,465607.7,"POLYGON ((130115.14 465610.02,130115.18 465605.34,130131.94 465605.38,130131.9 465610.06,130115.14 465610.02))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000016,Scheendijk,11,,43,3621VC,Breukelen,5.02352,52.178237,130124.57,465628.49,"POLYGON ((130116.415 465630.098,130116.594 465626.168,130132.733 465626.763,130132.554 465630.813,130116.415 465630.098))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000017,Scheendijk,13,,14,3621VC,Breukelen,5.024729,52.178858,130207.62,465697.13,"POLYGON ((130200.266 465699.359,130200.206 465694.892,130214.976 465694.833,130215.035 465699.418,130200.266 465699.359))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000018,Scheendijk,13,,29,3621VC,Breukelen,5.024886,52.178996,130218.43,465712.4,"POLYGON ((130210.272 465714.3,130210.211 465710.555,130226.648 465710.495,130226.588 465714.307,130210.272 465714.3))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000019,Scheendijk,16,,39,3621VC,Breukelen,5.023114,52.180498,130098.04,465880.13,"POLYGON ((130088.276 465882.485,130088.395 465878.376,130107.69 465877.78,130107.81 465881.889,130088.276 465882.485))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000020,Scheendijk,6,,2,3621VB,Breukelen,5.024554,52.176308,130194.18,465413.43,"POLYGON ((130191.38 465417.9,130192.26 465408.52,130196.98 465408.96,130196.1 465418.34,130191.38 465417.9))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000021,Scheendijk,11,,43a,3621VC,Breukelen,5.023831,52.17824,130145.8,465628.64,"POLYGON ((130139.638 465630.574,130139.681 465626.643,130151.968 465626.704,130151.968 465630.634,130139.638 465630.574))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000022,Scheendijk,11,,12,3621VC,Breukelen,5.021902,52.178041,130013.78,465607.17,"POLYGON ((130005.553 465609.464,130005.498 465604.87,130022.007 465604.924,130022.061 465609.403,130005.553 465609.464))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000023,Scheendijk,12,,29,3621VC,Breukelen,5.026261,52.17872,130312.3,465681.19,"POLYGON ((130305.794 465683.815,130305.688 465678.565,130318.906 465678.853,130318.777 465683.696,130305.794 465683.815))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000024,Scheendijk,11,,37,3621VC,Breukelen,5.02274,52.178237,130071.21,465628.76,"POLYGON ((130062.996 465630.932,130062.936 465626.704,130079.432 465626.585,130079.492 465630.813,130062.996 465630.932))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000025,Scheendijk,11,,39,3621VC,Breukelen,5.023016,52.178235,130090.06,465628.34,"POLYGON ((130081.695 465630.932,130081.517 465626.347,130098.609 465625.751,130098.43 465630.575,130081.695 465630.932))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000026,Scheendijk,11,,41,3621VC,Breukelen,5.023253,52.178327,130106.33,465638.53,"POLYGON ((130102.92 465640.16,130103.06 465636.64,130109.74 465636.9,130109.58 465640.42,130102.92 465640.16))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Polder Oud Over,WK19040303,0329020000000012,Oud Over,117,,ws,3632VC,Loenen aan de Vecht,5.031823,52.215439,130712.76,469764.69,"POLYGON ((130701.582 469752.986,130713.757 469748.345,130717.311 469751.041,130723.928 469777.721,130710.93 469781.028,130701.582 469752.986))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Loenen aan de Vecht,WK190403,Polder Oud Over,WK19040303,0329020000000017,Oud Over,127,,ws,3632VC,Loenen aan de Vecht,5.031481,52.217879,130690.76,470036.32,"POLYGON ((130676.656 470047.008,130690.819 470020.098,130704.868 470026.6,130690.475 470052.543,130676.656 470047.008))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000028,Scheendijk,11,,59,3621VC,Breukelen,5.02516,52.17827,130236.71,465631.59,"POLYGON ((130232.425 465633.374,130232.425 465629.801,130241 465629.801,130241 465633.314,130232.425 465633.374))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Breukelen,WK190402,Scheendijk,WK19040211,0311020000000029,Scheendijk,11,,61,3621VC,Breukelen,5.025245,52.178371,130242.58,465642.75,"POLYGON ((130235.337 465644.697,130235.414 465640.528,130249.814 465640.794,130249.737 465644.963,130235.337 465644.697))"
Stichtse Vecht,G1904,StichtseVecht-ligplaats,Kockengen,WK190405,Polder Groot Oud Aa,WK19040502,0311020000000030,Portengen,45,a,ws,3628EC,Kockengen,4.958286,52.159758,125650.54,463596.79,"POLYGON ((125638.258 463595.389,125639.24 463591.53,125662.815 463598.195,125661.762 463602.054,125638.258 463595.389))"
