pc4;gemcode;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
1135;385;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;13,20526;10,65093;37,2225;2,81176;-3,82801;6,48495
1135;385;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,33128;11,03145;41,43746;17,09041;-3,66941;9,60421
1135;385;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,14283;12,93612;44,95011;18,23053;-4,084;9,6642
1135;385;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;17,08638;12,84555;42,72845;22,33809;-4,08989;10,64851
1141;852;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,45157;-,72661;37,07207;16,45423;-14,7391;-3,43373
1141;852;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;28,70279;1,56373;37,10192;16,63816;-15,04774;-2,85304
1141;852;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;23,30188;-1,00366;37,73841;7,90021;-4,15488;-4,78062
1141;852;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;26,17592;-,9309;34,22428;10,7552;-2,93422;-4,74529
1141;852;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;26,95413;1,16284;40,3707;14,55481;-8,68745;-5,01551
1141;852;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;26,4741;2,49828;40,00794;14,21675;-8,51463;-4,76944
1145;852;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,59015;-19,1434;23,18482;36,63783;-33,31619;49,14635
1145;852;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;27,94634;42,63578;23,22594;35,47113;-36,20207;48,73911
1145;852;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;23,20172;45,9959;23,93204;37,43093;-25,04221;46,7593
1145;852;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;28,06667;46,65041;-15,80766;38,17952;-24,9284;46,82666
1145;852;2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;31,41032;40,92271;38,43651;42,58151;-25,3726;46,54127
1145;852;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;33,56248;33,48477;37,5078;38,92114;-25,20378;46,42156
1151;852;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,51326;7,07316;35,79718;27,19156;-15,97624;15,21829
1151;852;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29,05291;19,59199;35,69757;31,40769;-22,79653;8,4964
1151;852;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;19,61661;7,22835;42,92451;15,25927;-20,78582;14,91011
1151;852;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;23,20984;19,77037;22,21578;25,76591;-27,26366;14,15342
1151;852;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;29,17009;25,56831;41,37496;26,34892;-26,98681;17,20997
1151;852;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;27,37019;18,76355;44,85004;27,60966;-27,23064;18,76248
1153;852;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26,78327;40,77397;40,53847;24,26687;4,14542;49,10239
1153;852;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;34,79948;35,4053;41,01931;34,53742;-37,21552;49,30886
1153;852;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;20,05067;17,26524;41,17642;23,80471;-33,70283;47,07844
1153;852;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;30,99371;41,74839;9,14209;35,00292;-33,60672;46,72828
1153;852;2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;34,12752;29,3698;46,21672;37,62314;-33,65327;44,89134
1153;852;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;35,90217;4,86508;49,23287;31,72361;-33,65327;44,70134
1154;852;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,2421;21,64582;48,19715;7,47639;-8,30024;48,07095
1154;852;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;27,91289;10,15855;47,77324;19,27853;-38,04204;44,52362
1154;852;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;15,46467;-27,24054;48,2631;-3,69153;-38,04204;47,91385
1154;852;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;14,87726;-26,44513;21,03271;-1,40306;-32,87752;48,57896
1154;852;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;21,25683;-32,8805;48,42559;16,07989;-33,59927;48,40191
1154;852;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;11,95365;-23,40591;47,86886;23,22434;-37,75507;48,44489
1156;852;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,93763;-28,09349;42,61041;24,57982;-8,13725;12,79586
1156;852;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,21581;-5,60924;42,16244;31,86385;-15,99987;14,23473
1156;852;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,49555;-,17155;41,89759;25,32673;7,51317;13,30322
1156;852;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,58941;17,52535;37,23797;28,08008;-14,15566;12,85917
1156;852;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,31983;18,74053;44,10923;26,48512;6,97231;7,77255
1156;852;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;19,72573;15,72322;45,49254;26,77242;5,49841;8,02232
1161;394;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,53958;-3,75114;12,73546;16,9263;10,36819;4,5906
1161;394;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,28954;3,26413;12,68686;-1,45849;-13,04387;6,75744
1161;394;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,61842;3,86482;15,85655;-16,33288;-25,10636;8,67061
1161;394;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,42715;6,00276;20,00493;-13,85451;-16,82124;8,43091
1161;394;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,25053;7,57361;28,36941;-15,0408;-16,72561;9,21033
1161;394;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,23012;7,16714;31,20009;,25969;-16,86729;9,35236
1165;393;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,55528;16,34232;28,99723;48,77463;-19,12254;9,43027
1165;393;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,35186;23,89484;27,57359;32,97614;15,15381;6,64658
1165;393;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,10598;5,39723;27,36135;27,39895;15,3928;1,32776
1165;393;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,79079;1,91801;28,67119;16,9415;13,8328;1,70841
1165;393;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;22,6062;2,48517;36,11847;22,15408;12,65151;1,30954
1165;393;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,90965;-5,55774;41,87475;22,80702;13,56921;3,02006
1171;394;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,37658;4,99798;3,37252;32,11546;11,85132;-5,52467
1171;394;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26,80237;24,17115;3,47179;22,14649;,02384;,85973
1171;394;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;24,92236;13,4165;8,49895;10,29033;,92939;-1,09317
1171;394;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;27,55621;16,24308;22,78733;21,58121;1,07074;-,38317
1171;394;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,89305;13,05427;28,05369;17,84853;,34547;,09791
1171;394;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,34406;13,82832;35,28357;18,58882;1,25959;-,3071
1175;394;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,2515;21,75312;23,09113;29,98346;40,79264;40,15847
1175;394;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,18854;6,23309;21,56831;19,938;-25,88286;38,61414
1175;394;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;19,74926;3,49735;27,32675;15,33863;-26,19055;42,97368
1175;394;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,84;8,31366;48,22686;28,29181;-25,44525;43,45787
1175;394;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,52058;11,92766;48,48759;27,31105;-25,75969;43,47804
1175;394;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;24,11762;-3,71296;47,71149;28,06974;-26,00506;42,8162
1181;362;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,62113;-1,92131;15,54197;29,85029;37,47819;-16,53979
1181;362;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26,91928;17,2159;14,91269;13,35197;40,39538;-10,50044
1181;362;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;22,71246;16,72179;16,52384;10,42408;28,12753;-11,46223
1181;362;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;26,14969;16,93868;14,19139;23,70344;31,2561;-9,59662
1181;362;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;21,36945;17,91421;23,03952;25,38984;32,12339;-10,98123
1181;362;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,70296;13,75541;24,39515;24,21174;27,93474;-11,38897
1182;362;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,20832;,6385;17,3986;17,62394;27,19738;-22,03524
1182;362;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,86893;11,98887;19,65867;6,19437;21,33625;-25,58464
1182;362;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,18973;6,10763;23,58246;20,42289;-1,38733;-18,82498
1182;362;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,95422;14,47989;27,06134;28,88375;14,69411;-15,39496
1182;362;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,9832;17,07327;30,09456;26,23031;14,09723;-16,10596
1182;362;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,97853;10,51187;31,37161;24,22695;-,79325;-16,87868
1183;362;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,68468;-17,85586;10,24183;13,50764;34,5102;-33,05228
1183;362;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,28291;-1,99116;9,07356;18,60727;22,40986;-31,88391
1183;362;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-9,25996;1,89314;10,56558;7,58763;20,8703;-29,22945
1183;362;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;6,14358;1,90326;11,6207;10,65571;13,8731;-30,3322
1183;362;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-1,74486;1,60652;22,56303;7,33885;10,33886;-27,6895
1183;362;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-,50171;-1,0279;20,72494;10,97784;9,27218;-27,06657
1184;362;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;28,18114;31,74784;45,06206;32,53735;9,30728;34,78631
1184;362;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;32,29925;15,57849;44,38334;38,34377;-3,22617;28,73563
1184;362;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;22,21895;16,42148;45,72946;38,58897;-2,4608;19,2469
1184;362;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,35979;35,39313;37,66606;37,55783;,25147;27,64336
1184;362;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;25,03124;36,98606;39,35689;35,09964;-1,4699;24,59171
1184;362;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;30,33441;17,52653;37,53782;35,17366;-,06379;21,53018
1185;362;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,12247;3,76673;22,15065;20,97996;20,02851;-35,93866
1185;362;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,47785;24,52095;21,18007;14,17942;38,36717;-32,7741
1185;362;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;1,27503;15,52859;23,24004;12,43244;26,27102;-32,68503
1185;362;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;5,17402;17,76447;3,42508;15,3472;34,82573;-31,84039
1185;362;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;,81901;18,41491;23,62822;16,63544;33,81709;-33,20346
1185;362;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;,25727;19,03406;26,1009;11,00924;31,30132;-32,95403
1186;362;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,31787;-6,00923;23,43694;23,59802;,66136;-28,21207
1186;362;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,88428;13,29121;23,04071;11,94516;2,5509;-29,55518
1186;362;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;7,46324;15,42806;24,73745;9,8101;1,31907;-28,52644
1186;362;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;11,14905;18,15385;29,5937;8,5556;2,53308;-28,42807
1186;362;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;6,47729;20,8449;32,25366;2,89413;3,63349;-29,64711
1186;362;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;6,98982;20,17483;33,97994;9,86272;-4,74357;-29,87036
1187;362;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,97245;-12,48674;22,44509;34,51188;-3,05379;-1,69073
1187;362;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26,03141;22,3413;23,97337;30,28137;-5,64016;-2,83341
1187;362;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;21,39896;11,44591;26,24738;26,79917;-6,76253;-1,6038
1187;362;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;23,97774;3,07788;29,79509;30,09365;-5,37862;,65012
1187;362;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;20,65032;-4,40261;29,50957;20,68409;-7,9799;8,54306
1187;362;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,56885;-9,46405;25,41491;19,68014;-9,69629;5,25598
1188;362;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,46022;2,63796;20,64736;13,95771;5,25988;-4,99371
1188;362;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26,56916;-2,00622;19,98206;4,35906;3,02683;-6,75077
1188;362;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;19,00576;-8,37942;21,84175;-4,19941;-13,56283;-7,32069
1188;362;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,01163;-2,83093;29,29473;-1,23424;-12,92378;-5,00759
1188;362;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;16,15764;-2,24309;31,62933;1,46426;-12,53594;-5,91083
1188;362;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,00531;-,956;29,6264;,94737;-12,39966;-6,56686
1189;362;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,57914;-42,69289;42,3517;18,62759;-14,26809;7,11088
1189;362;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,77391;4,18887;41,66426;23,65586;-27,52894;6,16838
1189;362;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;8,04065;5,17932;41,81549;18,1241;-27,52894;7,08374
1189;362;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,43808;6,97583;42,58167;24,39029;-27,52894;9,25124
1189;362;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;15,03819;12,01656;44,81568;22,52648;-27,52894;8,31611
1189;362;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;30,26641;2,14906;44,20339;15,15765;-27,52894;8,86646
1191;437;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,13771;-6,20234;15,92127;32,92492;42,53707;-1,08036
1191;437;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26,87215;8,41581;14,1948;17,64833;-1,98146;4,30491
1191;437;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;25,96572;10,88198;15,99828;3,50048;-5,96532;2,50437
1191;437;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;28,28509;14,83431;29,94248;21,33541;-6,24902;4,03562
1191;437;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;28,30905;15,57862;31,70601;20,63863;-4,40101;5,13786
1191;437;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;30,29363;11,79879;29,42844;22,73289;-4,7863;5,6838
1211;402;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,01026;-32,67985;-16,21385;-39,55613;36,90754;,04712
1211;402;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,72355;-20,26898;-12,71659;-31,59668;47,8398;3,55389
1211;402;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-2,50782;-24,11848;-13,00111;-34,20887;47,20787;1,7351
1211;402;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;7,91462;-19,77819;-12,20409;-31,20634;47,27136;3,24468
1211;402;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-3,25766;-17,83141;-8,23044;-29,27713;46,94196;4,4442
1211;402;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-2,85903;-17,45057;-5,04245;-20,16037;46,78604;3,12046
1212;402;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-18,31381;-9,53919;-18,50615;8,01087;10,13544;-38,12956
1212;402;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,34064;7,16115;-19,00387;6,30904;1,08697;-36,34584
1212;402;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-17,76104;14,6351;-17,53642;11,23054;-6,01229;-38,11168
1212;402;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-15,64744;10,6732;-15,94381;1,04835;-6,09524;-35,90269
1212;402;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-27,6408;7,08207;4,58703;-11,92947;-6,17481;-35,46743
1212;402;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-25,43218;10,69834;16,12099;-11,04024;-6,30758;-35,19828
1213;402;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29,45942;,44935;-14,94971;5,83061;45,29199;39,37053
1213;402;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33,46735;16,01457;-15,05584;7,5296;34,28793;40,96493
1213;402;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;32,18071;17,41888;-12,96007;21,37026;32,44384;37,66606
1213;402;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;32,46343;17,68485;-16,44309;16,25714;30,50293;37,50466
1213;402;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;28,77705;22,16733;-7,82995;13,48799;27,79634;36,4971
1213;402;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;31,26135;15,26717;-3,26436;16,83048;24,53595;35,25519
1214;402;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,77671;1,24628;-6,64298;-8,90751;41,1375;-3,80201
1214;402;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,63379;5,47877;-7,0151;-8,08365;44,3759;-3,66023
1214;402;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;11,17464;8,18471;-5,13858;-11,34391;44,46084;-8,0283
1214;402;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,66381;5,37964;-2,74264;8,10301;44,2843;-5,27209
1214;402;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;8,92406;,36722;5,67097;8,18395;43,61706;-4,60937
1214;402;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;8,42203;,74121;9,50239;6,99639;43,67838;-3,86445
1215;402;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,52166;8,32087;-2,79987;19,84917;15,15387;-7,63166
1215;402;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,9457;10,371;-2,99831;12,14226;37,06737;-4,42178
1215;402;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;22,84204;4,47395;-1,42195;10,75777;38,01361;-6,17204
1215;402;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;27,18518;4,9857;,00882;17,42835;38,09685;-5,60043
1215;402;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,24536;3,04191;11,38142;13,13655;34,49658;-4,7456
1215;402;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,62775;3,28441;15,04876;15,45275;34,53036;-5,11896
1216;402;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,02677;,77041;15,6817;9,26744;-,32212;-33,91737
1216;402;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,08191;27,50031;17,50141;20,32953;-2,96572;-34,11678
1216;402;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,80715;22,21178;26,60492;19,0038;-1,59502;-33,31009
1216;402;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,80857;23,74979;22,17602;18,29132;-3,6814;-30,71356
1216;402;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,33575;26,22942;32,90625;6,41843;-2,63904;-30,63418
1216;402;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,53583;23,78442;32,38304;6,41106;-3,93252;-30,49062
1217;402;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;32,60801;1,29012;-7,43689;11,70285;26,66511;38,51439
1217;402;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33,91542;23,93652;-8,02892;8,4263;25,91708;40,16571
1217;402;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;30,37697;15,62841;-5,15986;8,11741;26,30146;40,38148
1217;402;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;34,71987;19,85873;-8,11324;14,25217;25,29872;39,58594
1217;402;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;32,12254;24,86863;-1,27447;15,73515;24,29412;39,3148
1217;402;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;32,40884;22,94006;1,3658;16,45592;20,63423;38,93141
1218;402;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,67473;-23,03926;26,17648;-15,72661;45,43302;-28,94493
1218;402;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,0723;-15,28532;33,679;-,69301;-6,02808;-26,03935
1218;402;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,71595;10,86362;33,69068;-1,99083;-5,82624;-25,24011
1218;402;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,28581;17,80541;32,17084;7,70881;-5,56812;-22,2618
1218;402;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;21,57814;23,90464;30,04922;8,3216;-1,23887;-21,15553
1218;402;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;21,93646;22,80741;32,82674;9,61632;-1,37496;-19,5875
1221;402;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-15,22825;-11,5915;-10,69477;-24,80241;18,52133;,00056
1221;402;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1,41221;-11,55943;-13,96496;-12,88464;43,81901;,79416
1221;402;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-9,47179;-16,32247;-11,49506;-13,021;42,25645;-,18977
1221;402;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;,29477;-16,95671;-9,79822;-12,04173;42,69422;2,39392
1221;402;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-5,16109;-12,75553;2,02444;-15,33655;42,71196;3,27995
1221;402;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-10,64499;-11,89474;-1,06521;-15,02103;32,99483;3,15366
1222;402;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,22044;-,70737;-12,41343;-1,7225;15,38332;-35,29911
1222;402;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1,97492;13,07298;-12,99515;1,04382;14,98375;-36,28562
1222;402;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-3,27517;8,36658;-11,49199;,32361;7,35668;-36,02945
1222;402;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-4,1961;7,07234;-18,97975;3,52662;6,25069;-35,09854
1222;402;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-8,83285;6,26717;-7,20018;1,20922;6,29442;-34,31261
1222;402;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-11,09149;4,00805;3,34444;1,86919;1,53336;-33,60986
1223;402;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,91069;-1,76126;-13,62116;14,15277;,1071;-22,96536
1223;402;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,70118;3,42975;-14,60344;,10539;16,80074;-19,31481
1223;402;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-,30031;-5,08818;-15,67557;2,72958;14,3294;-25,01393
1223;402;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;5,88855;-5,66004;-16,42094;10,29061;9,314;-21,86474
1223;402;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;,43683;-8,57673;-2,84624;6,27577;9,42561;-21,31833
1223;402;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;,51202;-8,15594;6,79173;,54643;5,19951;-20,91085
1231;1696;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;28,46283;1,41414;43,98569;31,73848;4,36356;13,32568
1231;1696;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29,02792;26,98813;44,40096;32,00407;-8,72822;7,06077
1231;1696;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;27,70232;15,7213;45,02401;29,99433;-9,94168;10,6083
1231;1696;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;31,19947;18,3105;43,72951;34,51544;-10,3592;10,13961
