Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Aantal aanvragen
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;02;EU-document;*Alle*;Singaporese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;02;EU-document;*Alle*;Surinaamse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;02;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;02;EU-document;*Alle*;Turkse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;02;EU-document;*Alle*;Zuid-Afrikaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Albanese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Amerikaans burger;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Braziliaanse;70
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Burger van Bosnië-Herzegovina;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Chinese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Colombiaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Egyptische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Ghanese;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Indiase;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Iraakse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Macedonische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Marokkaanse;100
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Moldavische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Nigeriaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Oekraïense;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Onbekend;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Pakistaanse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Russische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Soedanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Somalische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Surinaamse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Tunesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Turkse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;03;EU-document;*Alle*;Zuid-Afrikaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Amerikaans burger;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Braziliaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Costa Ricaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Egyptische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Guinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Iraakse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Iraanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Japanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Macedonische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Marokkaanse;70
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Oekraïense;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Pakistaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Peruaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Russische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Somalische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Surinaamse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Tunesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Turkse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;04;EU-document;*Alle*;Zuid-Afrikaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Amerikaans burger;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Braziliaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Chileense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Colombiaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Egyptische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Ghanese;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Indiase;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Iraakse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Iraanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Marokkaanse;70
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Pakistaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Russische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Surinaamse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Turkse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;05;EU-document;*Alle*;Zuid-Afrikaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Amerikaans burger;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Braziliaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Egyptische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Ghanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Iraakse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Japanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Marokkaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Oekraïense;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Pakistaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Peruaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Russische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Somalische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Surinaamse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Tunesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Turkse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Zuid-Afrikaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;06;EU-document;*Alle*;Zuid-Koreaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Algerijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Amerikaans burger;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Braziliaanse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Chinese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Egyptische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Filipijnse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Indonesische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Iraakse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Iraanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Marokkaanse;80
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Pakistaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Russische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Sierra Leoonse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Surinaamse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Turkse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Ugandese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;07;EU-document;*Alle*;Zuid-Afrikaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Amerikaans burger;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Australische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Braziliaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Burger van de Republiek Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Chinese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Georgische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Iraakse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Marokkaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Oekraïense;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Pakistaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Peruaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Russische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Surinaamse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Taiwanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Tunesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Turkse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;08;EU-document;*Alle*;Zuid-Afrikaanse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Amerikaans burger;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Braziliaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Burger van de Republiek Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Chileense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Chinese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Colombiaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Filipijnse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Iraakse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Kaapverdische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Marokkaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Nieuw-Zeelandse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Oekraïense;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Pakistaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Peruaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Russische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Surinaamse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Tunesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Turkse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;09;EU-document;*Alle*;Zuid-Afrikaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Albanese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Amerikaans burger;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Australische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Azerbeidzjaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Braziliaanse;60
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Burger van Bosnië-Herzegovina;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Burger van de Republiek Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Chinese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Egyptische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Iraakse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Iraanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Kaapverdische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Marokkaanse;70
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Oekraïense;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Pakistaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Peruaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Russische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Somalische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Surinaamse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Turkse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Vietnamese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;10;EU-document;*Alle*;Zuid-Afrikaanse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;11;EU-document;*Alle*;Afghaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2019;11;EU-document;*Alle*;Albanese;10
