GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Kockengen,WK190405,Welgelegen,WK19040507,0311010000001090,Purperreiger,76,,,3628CN,Kockengen,4.948847,52.151061,124998.79,462633.07,"POLYGON Z ((124994.398 462628.938 0,125006.933 462633.907 0,125006.319 462635.499 0,125002.004 462633.837 0,125000.709 462637.2 0,124992.43 462633.904 0,124994.398 462628.938 0))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Kockengen,WK190405,Welgelegen,WK19040507,0311010000001091,Purperreiger,78,,,3628CN,Kockengen,4.948796,52.151113,124995.36,462638.85,"POLYGON Z ((124992.43 462633.904 0,125000.709 462637.2 0,124999.874 462639.368 0,125004.301 462641.074 0,125003.249 462643.803 0,124990.493 462638.789 0,124992.43 462633.904 0))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Kockengen,WK190405,Welgelegen,WK19040507,0311010000001092,Purperreiger,80,,,3628CN,Kockengen,4.948764,52.151163,124993.19,462644.5,"POLYGON ((124987.407 462646.468,124988.523 462643.76,124990.493 462638.789,125003.249 462643.803,125002.472 462645.82,125000 462644.868,124998.097 462644.322,124997.093 462646.996,124996.117 462649.73,124987.407 462646.468))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001093,Bernard van den Bongerdstraat,2,,,3621XG,Breukelen,5.000997,52.17798,128583.85,465607.84,"POLYGON ((128580.377 465604.599,128586.24 465603.78,128587.374 465611.082,128581.499 465611.899,128580.377 465604.599))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001094,Bernard van den Bongerdstraat,3,,,3621XG,Breukelen,5.000829,52.177765,128572.27,465583.89,"POLYGON ((128568.803 465580.196,128574.679 465579.392,128575.798 465587.576,128569.922 465588.38,128568.803 465580.196))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001095,Bernard van den Bongerdstraat,4,,,3621XG,Breukelen,5.000911,52.177987,128577.96,465608.66,"POLYGON ((128574.513 465605.418,128580.377 465604.599,128581.499 465611.899,128575.623 465612.716,128574.513 465605.418))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001096,Bernard van den Bongerdstraat,5,,,3621XG,Breukelen,5.000744,52.177771,128566.43,465584.69,"POLYGON ((128562.489 465577.614,128568.336 465576.698,128568.803 465580.196,128569.922 465588.38,128564.045 465589.183,128562.926 465580.999,128562.489 465577.614))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001097,Bernard van den Bongerdstraat,6,,,3621XG,Breukelen,5.000825,52.177995,128572.1,465609.48,"POLYGON ((128568.65 465606.237,128574.513 465605.418,128575.623 465612.716,128569.747 465613.532,128568.65 465606.237))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001099,Bernard van den Bongerdstraat,8,,,3621XG,Breukelen,5.000739,52.178002,128566.23,465610.3,"POLYGON ((128562.787 465607.056,128568.65 465606.237,128569.747 465613.532,128563.872 465614.349,128562.787 465607.056))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001100,Bernard van den Bongerdstraat,9,,,3621XG,Breukelen,5.000574,52.177785,128554.84,465586.27,"POLYGON ((128551.173 465582.605,128557.05 465581.802,128558.168 465589.986,128552.292 465590.79,128551.173 465582.605))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001101,Boendermakerstraat,8,,,3621CW,Breukelen,4.996753,52.169252,128288.37,464638.28,"POLYGON ((128281.16 464640.455,128281.742 464634.827,128282.156 464634.887,128293.114 464635.909,128292.604 464641.255,128285.726 464640.774,128281.16 464640.455))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001102,Boendermakerstraat,9,,,3621CW,Breukelen,4.996776,52.169301,128289.95,464643.75,"POLYGON ((128285.224 464645.944,128285.726 464640.774,128292.604 464641.255,128294.694 464641.455,128294.186 464646.767,128285.224 464645.944))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001103,Boendermakerstraat,10,,,3621CW,Breukelen,4.996768,52.169349,128289.45,464649.05,"POLYGON ((128284.707 464651.346,128285.224 464645.944,128294.186 464646.767,128293.669 464652.162,128284.707 464651.346))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001104,Boendermakerstraat,11,,,3621CW,Breukelen,4.996743,52.169396,128287.74,464654.35,"POLYGON ((128281.779 464656.489,128282.292 464651.115,128284.707 464651.346,128293.669 464652.162,128293.151 464657.574,128284.192 464656.719,128281.779 464656.489))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001105,Boendermakerstraat,12,,,3621CW,Breukelen,4.996752,52.169446,128288.41,464659.86,"POLYGON ((128283.674 464662.137,128284.192 464656.719,128293.151 464657.574,128292.631 464663.009,128283.674 464662.137))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001106,Boendermakerstraat,13,,,3621CW,Breukelen,4.996744,52.169495,128287.89,464665.27,"POLYGON ((128283.154 464667.567,128283.674 464662.137,128292.631 464663.009,128292.115 464668.4,128283.154 464667.567))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001107,Boendermakerstraat,14,,,3621CW,Breukelen,4.996736,52.169544,128287.36,464670.83,"POLYGON ((128280.621 464673.039,128281.162 464667.382,128283.154 464667.567,128292.115 464668.4,128292.097 464668.591,128294.088 464668.782,128293.948 464670.868,128293.906 464671.306,128291.856 464671.109,128291.6 464673.781,128291.571 464674.086,128282.612 464673.229,128280.621 464673.039))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001108,Boendermakerstraat,15,,,3621CW,Breukelen,4.9969,52.169733,128298.68,464691.77,"POLYGON Z ((128295.472 464695.995 0,128296.525 464684.563 0,128303.609 464685.216 0,128302.857 464693.382 0,128301.363 464693.244 0,128301.062 464696.51 0,128295.472 464695.995 0))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001110,Brouwerij,2,b,,3621AD,Breukelen,5.005805,52.17142,128908.86,464876.21,"POLYGON ((128894.827 464885.037,128894.875 464884.989,128895.152 464884.713,128895.23 464884.79,128900.218 464879.516,128897.168 464876.677,128899.459 464872.501,128904.377 464875.115,128904.554 464874.928,128909.463 464869.567,128909.794 464869.863,128909.718 464869.952,128911.47 464871.577,128911.633 464871.424,128913.471 464873.145,128913.324 464873.309,128915.078 464874.935,128915.168 464874.878,128915.5 464875.19,128915.191 464875.517,128915.11 464875.441,128901.111 464890.255,128901.192 464890.329,128900.887 464890.66,128900.57 464890.37,128900.645 464890.29,128898.875 464888.614,128898.725 464888.775,128896.869 464887.047,128897.019 464886.886,128895.243 464885.254,128895.168 464885.334,128894.827 464885.037))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001111,Brouwerij,2,c,,3621AD,Breukelen,5.005569,52.171412,128892.76,464875.41,"POLYGON ((128885.253 464879.383,128885.46 464878.994,128885.564 464879.039,128887.478 464875.558,128890.203 464870.616,128891.923 464867.472,128891.831 464867.423,128892.052 464867.022,128892.446 464867.247,128892.394 464867.375,128899.724 464871.295,128899.783 464871.202,128900.18 464871.415,128899.967 464871.812,128899.87 464871.76,128899.61 464872.225,128899.459 464872.501,128897.168 464876.677,128893.506 464883.341,128893.603 464883.393,128893.39 464883.788,128892.999 464883.578,128893.058 464883.484,128890.526 464882.094,128890.408 464882.284,128888.135 464881.066,128888.258 464880.858,128885.691 464879.519,128885.639 464879.597,128885.253 464879.383))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001112,Brouwerij,2,d,,3621AD,Breukelen,5.005424,52.171378,128882.79,464871.64,"POLYGON ((128874.418 464875.391,128874.591 464874.972,128874.692 464875.012,128878.146 464865.666,128878.71 464865.113,128879.497 464865.404,128880.505 464862.664,128886.412 464864.725,128885.418 464867.576,128886.551 464867.986,128886.581 464867.895,128887.006 464868.043,128886.849 464868.466,128886.751 464868.44,128886.45 464869.251,128890.203 464870.616,128887.478 464875.558,128884.497 464874.497,128883.155 464878.123,128883.243 464878.162,128883.088 464878.58,128882.675 464878.431,128882.698 464878.339,128879.902 464877.28,128879.873 464877.397,128877.647 464876.57,128877.689 464876.479,128874.877 464875.452,128874.836 464875.555,128874.418 464875.391))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001113,Brugstraat,2,,,3621AH,Breukelen,5.00384,52.171914,128774.77,464931.82,"POLYGON ((128769.418 464937.261,128772.374 464927.163,128772.507 464927.176,128773.508 464923.802,128780.847 464925.803,128779.891 464928.948,128779.469 464928.839,128779.103 464930.007,128776.027 464939.845,128769.418 464937.261))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001114,Brugstraat,3,,,3621AG,Breukelen,5.003987,52.172132,128784.97,464956.08,"POLYGON ((128776.538 464951.252,128778.164 464946.077,128784.122 464948.553,128792.687 464952.914,128789.784 464959.98,128781.857 464956.633,128782.735 464953.728,128776.538 464951.252))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001115,Brugstraat,4,,,3621AH,Breukelen,5.003939,52.171955,128781.55,464936.42,"POLYGON ((128776.027 464939.845,128779.103 464930.007,128783.118 464931.395,128784.632 464926.636,128785.856 464926.962,128786.44 464924.814,128787.215 464925.048,128788.524 464920.799,128789.071 464919.02,128792.301 464919.78,128794.902 464920.39,128795.326 464918.91,128797.947 464919.428,128797.174 464922.529,128793.589 464934.742,128793.145 464934.607,128787.094 464932.77,128786.568 464934.068,128784.767 464938.516,128783.153 464942.502,128781.24 464941.79,128776.027 464939.845))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001116,Brugstraat,5,,,3621AG,Breukelen,5.004077,52.172198,128791.1,464963.41,"POLYGON ((128774.329 464969.633,128775.885 464963.958,128787.273 464966.09,128789.784 464959.98,128792.687 464952.914,128792.722 464952.826,128797.274 464955.383,128797.108 464955.769,128792.257 464967.05,128795.56 464968.088,128793.961 464973.999,128774.329 464969.633))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001117,Brugstraat,6,,,3621AH,Breukelen,5.004034,52.171984,128788.07,464939.63,"POLYGON ((128783.153 464942.502,128784.767 464938.516,128786.568 464934.068,128787.394 464934.402,128792.362 464936.415,128788.679 464944.921,128783.903 464942.853,128783.153 464942.502))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001118,Brugstraat,9,,,3621AG,Breukelen,5.004245,52.172229,128802.66,464966.76,"POLYGON ((128793.961 464973.999,128795.56 464968.088,128796.598 464968.414,128801.027 464957.921,128809.693 464961.886,128805.457 464971.105,128803.4 464976.572,128799.72 464975.28,128793.961 464973.999))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001120,Brugstraat,13,,,3621AG,Breukelen,5.004405,52.172232,128813.58,464967.02,"POLYGON ((128805.457 464971.105,128809.693 464961.886,128810.059 464961.135,128810.388 464961.295,128819.035 464965.243,128815.534 464972.741,128815.381 464973.079,128811.809 464971.558,128811.384 464972.652,128811.091 464973.402,128810.71 464973.193,128805.457 464971.105))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001121,Brugstraat,14,,,3621AH,Breukelen,5.004505,52.172121,128820.38,464954.62,"POLYGON ((128813.534 464956.315,128817.428 464947.489,128824.474 464950.669,128823.071 464953.777,128823.818 464954.115,128827.298 464955.65,128824.995 464961.374,128813.534 464956.315))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001122,Brugstraat,15,,,3621AG,Breukelen,5.004493,52.172254,128819.59,464969.49,"POLYGON Z ((128815.534 464972.741 0,128819.035 464965.243 0,128823.429 464967.254 0,128819.91 464974.695 0,128815.534 464972.741 0))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001123,Damastbloem,36,,,3621RW,Breukelen,5.001418,52.167897,128606.72,464485.86,"POLYGON ((128601.554 464491.412,128602.68 464488.638,128605.746 464481.058,128610.725 464483.072,128607.658 464490.652,128606.533 464493.433,128601.554 464491.412))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001124,Damastbloem,37,,,3621RX,Breukelen,5.000472,52.167267,128541.58,464416.04,"POLYGON ((128533.73 464415.83,128537.76 464411.38,128541.98 464415.2,128547.62 464408.97,128551.963 464412.902,128542.735 464423.11,128538.62 464419.39,128538.19 464419.88,128533.73 464415.83))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001125,Damastbloem,38,,,3621RW,Breukelen,5.001337,52.167893,128601.13,464485.46,"POLYGON ((128596.622 464489.41,128600.809 464479.061,128605.746 464481.058,128602.68 464488.638,128601.554 464491.412,128596.622 464489.41))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001126,Damastbloem,40,,,3621RW,Breukelen,5.001264,52.167876,128596.17,464483.49,"POLYGON ((128591.687 464487.406,128592.804 464484.644,128595.871 464477.063,128600.809 464479.061,128596.622 464489.41,128591.687 464487.406))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001127,Damastbloem,42,,,3621RW,Breukelen,5.001202,52.167843,128591.86,464479.85,"POLYGON ((128586.753 464485.359,128587.852 464482.641,128590.92 464475.059,128595.871 464477.063,128592.804 464484.644,128591.687 464487.406,128586.753 464485.359))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001128,Damastbloem,44,,,3621RW,Breukelen,5.001119,52.167839,128586.2,464479.47,"POLYGON ((128581.679 464483.416,128582.817 464480.605,128585.885 464473.022,128590.92 464475.059,128587.852 464482.641,128586.753 464485.359,128581.679 464483.416))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001129,Damastbloem,46,,,3621RW,Breukelen,5.001055,52.167805,128581.79,464475.77,"POLYGON ((128577.704 464478.536,128580.772 464470.954,128585.885 464473.022,128582.817 464480.605,128577.704 464478.536))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001130,Damastbloem,48,,,3621RW,Breukelen,5.000973,52.167787,128576.18,464473.74,"POLYGON ((128569.914 464478.034,128571.26 464475.93,128575.72 464468.91,128580.772 464470.954,128577.704 464478.536,128576.858 464480.809,128569.914 464478.034))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001131,Damastbloem,50,,,3621RW,Breukelen,5.000895,52.167759,128570.82,464470.64,"POLYGON ((128566.231 464471.385,128571.728 464465.303,128575.72 464468.91,128571.26 464475.93,128566.231 464471.385))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001132,Damastbloem,52,,,3621RW,Breukelen,5.000827,52.167729,128566.15,464467.35,"POLYGON ((128560.594 464469.346,128567.611 464461.582,128571.728 464465.303,128566.231 464471.385,128564.703 464473.071,128560.594 464469.346))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001133,Damastbloem,54,,,3621RW,Breukelen,5.000769,52.167696,128562.16,464463.68,"POLYGON ((128556.658 464465.778,128563.67 464458.019,128567.611 464461.582,128560.594 464469.346,128556.658 464465.778))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001134,Damastbloem,56,,,3621RW,Breukelen,5.000711,52.167663,128558.17,464460.1,"POLYGON ((128552.669 464462.162,128554.18 464460.495,128559.678 464454.412,128563.67 464458.019,128556.658 464465.778,128552.669 464462.162))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001135,Damastbloem,58,,,3621RW,Breukelen,5.000663,52.167623,128554.91,464455.61,"POLYGON ((128550.127 464456.832,128555.625 464450.749,128559.678 464454.412,128554.18 464460.495,128550.127 464456.832))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001137,Damastbloem,62,,,3621RW,Breukelen,5.000535,52.167565,128546.12,464449.24,"POLYGON ((128540.656 464451.395,128542.2 464449.668,128547.697 464443.584,128551.671 464447.175,128544.64 464454.955,128540.656 464451.395))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001138,Damastbloem,64,,,3621RW,Breukelen,5.000488,52.167525,128542.87,464444.73,"POLYGON ((128538.02 464445.89,128543.51 464439.8,128547.697 464443.584,128542.2 464449.668,128538.02 464445.89))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001139,Damastbloem,66,,,3621RW,Breukelen,5.000946,52.167246,128574,464413.58,"POLYGON ((128564.52 464419.63,128565.71 464416.66,128569.28 464418.09,128571.36 464412.92,128565.52 464410.54,128566.053 464409.211,128567.695 464405.12,128578.555 464409.48,128576.48 464414.62,128577.09 464414.86,128574.84 464420.42,128571.59 464419.13,128570.44 464422.01,128564.52 464419.63))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001140,Damastbloem,68,,,3621RW,Breukelen,5.001026,52.167134,128579.4,464401.1,"POLYGON ((128567.695 464405.12,128569.87 464399.7,128575.75 464402.09,128577.89 464396.83,128574.29 464395.36,128575.46 464392.48,128581.378 464394.89,128580.23 464397.71,128583.48 464399.02,128581.24 464404.58,128580.63 464404.34,128578.555 464409.48,128567.695 464405.12))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001143,Dannegracht,12,,,3621AA,Breukelen,5.004441,52.171716,128815.74,464909.68,"POLYGON ((128811.513 464914.586,128813.727 464905.52,128813.965 464905.578,128814.094 464905.03,128814.372 464903.848,128815.732 464904.117,128815.912 464903.418,128817.62 464903.843,128816.985 464906.395,128819.353 464906.984,128817.43 464915.949,128811.513 464914.586))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001144,Dannegracht,15,,,3621AA,Breukelen,5.00454,52.171737,128822.53,464911.95,"POLYGON Z ((128823.453 464917.782 0,128818.458 464916.253 0,128821.242 464907.306 0,128823.718 464908.076 0,128825.02 464904.266 0,128827.416 464904.848 0,128823.453 464917.782 0))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001145,Dannegracht,16,,,3621AA,Breukelen,5.005103,52.171758,128861.03,464914.06,"POLYGON ((128852.728 464916.845,128856.205 464909.808,128853.749 464908.594,128855.06 464905.94,128857.517 464907.154,128858.806 464904.545,128863.898 464907.061,128864.332 464906.426,128870.363 464910.542,128861.464 464923.583,128859.479 464922.228,128858.757 464923.285,128857.51 464922.434,128859.156 464920.022,128856.574 464918.746,128852.728 464916.845))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000001147,Dannegracht,9,b,,3621AA,Breukelen,5.004136,52.171667,128794.87,464904.3,"POLYGON ((128789.916 464909.729,128791.772 464901.287,128793.586 464901.846,128794.051 464899.95,128795.003 464900.137,128796.785 464896.573,128800.363 464897.13,128800.318 464897.364,128796.828 464911.348,128796.793 464911.429,128791.388 464910.161,128791.4 464910.08,128789.916 464909.729))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001151,Dannestraat,9,,,3621AE,Breukelen,5.003638,52.171908,128760.92,464931.25,"POLYGON Z ((128755.918 464935.173 0,128757.991 464928.509 0,128754.769 464927.636 0,128755.411 464925.368 0,128762.869 464927.602 0,128763.428 464925.731 0,128766.135 464926.518 0,128762.983 464936.996 0,128762.833 464937.139 0,128760.215 464936.477 0,128755.918 464935.173 0))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001153,Dannestraat,14,,,3621AE,Breukelen,5.003894,52.171815,128778.36,464920.89,"POLYGON ((128773.508 464923.802,128775.831 464915.975,128783.176 464918.177,128787.087 464919.349,128784.632 464926.636,128783.118 464931.395,128779.103 464930.007,128779.469 464928.839,128779.891 464928.948,128780.847 464925.803,128773.508 464923.802))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001155,Dannestraat,9,a,,3621AE,Breukelen,5.003517,52.171829,128752.59,464922.56,"POLYGON ((128747.113 464933.002,128753.225 464912.391,128753.895 464909.948,128757.581 464910.843,128755.331 464920.114,128754.791 464922.613,128758.874 464923.684,128758.681 464924.276,128763.428 464925.731,128762.868 464927.602,128755.411 464925.368,128754.769 464927.636,128757.991 464928.509,128755.918 464935.173,128747.113 464933.002))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001156,Daslook,1,,,3621RP,Breukelen,5.003418,52.167737,128743.45,464467.25,"POLYGON ((128737.774 464468.763,128739.85 464463.63,128742.243 464464.622,128743.149 464462.22,128747.387 464463.901,128746.472 464466.309,128748.55 464467.15,128746.476 464472.281,128737.774 464468.763))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001157,Daslook,2,,,3621RP,Breukelen,5.003384,52.167788,128741.13,464472.99,"POLYGON ((128735.779 464473.695,128737.774 464468.763,128746.476 464472.281,128744.482 464477.213,128735.779 464473.695))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001158,Daslook,3,,,3621RP,Breukelen,5.003354,52.167833,128739.11,464477.98,"POLYGON ((128733.723 464478.78,128735.779 464473.695,128744.482 464477.213,128742.427 464482.298,128733.723 464478.78))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001159,Daslook,4,,,3621RP,Breukelen,5.003309,52.167891,128736.09,464484.43,"POLYGON ((128729.68 464486.72,128730.95 464483.59,128731.66 464483.88,128733.723 464478.78,128742.427 464482.298,128740.32 464487.51,128737.21 464486.25,128735.65 464490.1,128729.68 464486.72))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001160,Daslook,5,,,3621RP,Breukelen,5.003212,52.16797,128729.47,464493.28,"POLYGON ((128724.951 464494.239,128728.15 464489.99,128727.56 464489.54,128729.68 464486.72,128735.65 464490.1,128733.15 464493.43,128735.85 464495.47,128732.507 464499.918,128724.951 464494.239))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001161,Daslook,6,,,3621RP,Breukelen,5.003177,52.168023,128727.12,464499.17,"POLYGON ((128721.759 464498.479,128724.951 464494.239,128732.507 464499.918,128732.445 464500,128729.317 464504.161,128721.759 464498.479))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001162,Daslook,7,,,3621RP,Breukelen,5.003131,52.168061,128723.95,464503.44,"POLYGON ((128718.525 464502.775,128720.614 464500,128721.759 464498.479,128729.317 464504.161,128726.086 464508.459,128718.525 464502.775))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001163,Daslook,8,,,3621RP,Breukelen,5.003083,52.1681,128720.75,464507.75,"POLYGON ((128715.316 464507.037,128718.525 464502.775,128726.086 464508.459,128722.881 464512.723,128715.316 464507.037))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001164,Daslook,9,,,3621RP,Breukelen,5.003025,52.168133,128716.8,464511.51,"POLYGON ((128710.71 464510.272,128713.931 464505.994,128715.316 464507.037,128722.881 464512.723,128719.663 464517.004,128712.095 464511.315,128710.71 464510.272))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001165,Daslook,10,,,3621RP,Breukelen,5.002972,52.168179,128713.19,464516.67,"POLYGON ((128706.22 464517.93,128708.08 464515.46,128707.201 464514.795,128710.71 464510.272,128712.095 464511.315,128719.663 464517.004,128716.17 464521.65,128713.47 464519.63,128711.66 464522.03,128706.22 464517.93))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001166,Daslook,11,,,3621RP,Breukelen,5.002845,52.168286,128704.56,464528.62,"POLYGON ((128698.794 464527.744,128702.091 464523.358,128703.69 464524.56,128710.27 464529.51,128706.97 464533.89,128698.794 464527.744))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001167,Daslook,12,,,3621RP,Breukelen,5.002797,52.168325,128701.28,464532.97,"POLYGON ((128695.482 464532.149,128698.794 464527.744,128706.97 464533.89,128703.67 464538.27,128697.08 464533.35,128695.482 464532.149))"
Stichtse Vecht,G1904,StichtseVecht-woonfunctie,Breukelen,WK190402,Broeckland,WK19040212,0311010000001168,Daslook,13,,,3621RP,Breukelen,5.002772,52.168373,128699.59,464538.31,"POLYGON ((128693.93 464536.82,128697.08 464533.35,128703.67 464538.27,128701.89 464540.23,128702.7 464541.13,128700.255 464543.46,128693.93 464536.82))"
