FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,se_anno_cad_data,gdb_geomattr_data,shape
nwb_wegen_hectopunten_1994.1,309,387,65179009,1989-08-15T00:00:00, , ,,,POINT (32829 389481)
nwb_wegen_hectopunten_1994.2,310,277,65179009,1989-08-15T00:00:00, , ,,,POINT (32764 389569)
nwb_wegen_hectopunten_1994.3,311,174,65179009,1989-08-15T00:00:00, , ,,,POINT (32705 389654)
nwb_wegen_hectopunten_1994.4,312,73,65179009,1989-08-15T00:00:00, , ,,,POINT (32643 389734)
nwb_wegen_hectopunten_1994.5,98,98,65199001,1986-12-09T00:00:00, , ,,,POINT (32809 399672)
nwb_wegen_hectopunten_1994.6,99,207,65199001,1986-12-09T00:00:00, , ,,,POINT (32864 399766)
nwb_wegen_hectopunten_1994.7,88,917,65199002,1986-12-11T00:00:00, , ,,,POINT (33300 398932)
nwb_wegen_hectopunten_1994.8,89,825,65199002,1986-12-11T00:00:00, , ,,,POINT (33305 399021)
nwb_wegen_hectopunten_1994.9,90,736,65199002,1986-12-11T00:00:00, , ,,,POINT (33271 399103)
nwb_wegen_hectopunten_1994.10,91,645,65199002,1986-12-11T00:00:00, , ,,,POINT (33212 399173)
nwb_wegen_hectopunten_1994.11,92,537,65199002,1986-12-11T00:00:00, , ,,,POINT (33123 399233)
nwb_wegen_hectopunten_1994.12,93,445,65199002,1986-12-11T00:00:00, , ,,,POINT (33049 399288)
nwb_wegen_hectopunten_1994.13,94,341,65199002,1986-12-11T00:00:00, , ,,,POINT (32970 399355)
nwb_wegen_hectopunten_1994.14,95,244,65199002,1986-12-11T00:00:00, , ,,,POINT (32898 399420)
nwb_wegen_hectopunten_1994.15,96,143,65199002,1986-12-11T00:00:00, , ,,,POINT (32824 399490)
nwb_wegen_hectopunten_1994.16,97,37,65199002,1986-12-11T00:00:00, , ,,,POINT (32747 399562)
nwb_wegen_hectopunten_1994.17,178,469,65200003,1989-08-15T00:00:00, , ,,,POINT (32790 400699)
nwb_wegen_hectopunten_1994.18,179,370,65200003,1989-08-15T00:00:00, , ,,,POINT (32752 400608)
nwb_wegen_hectopunten_1994.19,180,270,65200003,1989-08-15T00:00:00, , ,,,POINT (32713 400516)
nwb_wegen_hectopunten_1994.20,181,172,65200003,1989-08-15T00:00:00, , ,,,POINT (32679 400424)
nwb_wegen_hectopunten_1994.21,182,74,65200003,1989-08-15T00:00:00, , ,,,POINT (32645 400332)
nwb_wegen_hectopunten_1994.22,174,71,65201001,1989-08-15T00:00:00, ,p,,,POINT (33008 401018)
nwb_wegen_hectopunten_1994.23,480,1938,73181002,1982-01-01T00:00:00, , ,,,POINT (38207 391753)
nwb_wegen_hectopunten_1994.24,481,1835,73181002,1982-01-01T00:00:00, , ,,,POINT (38105 391762)
nwb_wegen_hectopunten_1994.25,482,1733,73181002,1982-01-01T00:00:00, , ,,,POINT (38003 391769)
nwb_wegen_hectopunten_1994.26,483,1630,73181002,1982-01-01T00:00:00, , ,,,POINT (37900 391777)
nwb_wegen_hectopunten_1994.27,484,1528,73181002,1982-01-01T00:00:00, , ,,,POINT (37798 391778)
nwb_wegen_hectopunten_1994.28,485,1431,73181002,1982-01-01T00:00:00, , ,,,POINT (37709 391739)
nwb_wegen_hectopunten_1994.29,486,1328,73181002,1982-01-01T00:00:00, , ,,,POINT (37634 391669)
nwb_wegen_hectopunten_1994.30,487,1226,73181002,1982-01-01T00:00:00, , ,,,POINT (37563 391596)
nwb_wegen_hectopunten_1994.31,488,1124,73181002,1982-01-01T00:00:00, , ,,,POINT (37492 391522)
nwb_wegen_hectopunten_1994.32,489,1021,73181002,1982-01-01T00:00:00, , ,,,POINT (37423 391446)
nwb_wegen_hectopunten_1994.33,490,919,73181002,1982-01-01T00:00:00, , ,,,POINT (37355 391370)
nwb_wegen_hectopunten_1994.34,491,816,73181002,1982-01-01T00:00:00, , ,,,POINT (37285 391295)
nwb_wegen_hectopunten_1994.35,492,715,73181002,1982-01-01T00:00:00, , ,,,POINT (37215 391221)
nwb_wegen_hectopunten_1994.36,493,612,73181002,1982-01-01T00:00:00, , ,,,POINT (37144 391147)
nwb_wegen_hectopunten_1994.37,494,509,73181002,1982-01-01T00:00:00, , ,,,POINT (37074 391072)
nwb_wegen_hectopunten_1994.38,495,407,73181002,1982-01-01T00:00:00, , ,,,POINT (37005 390996)
nwb_wegen_hectopunten_1994.39,496,305,73181002,1982-01-01T00:00:00, , ,,,POINT (36936 390921)
nwb_wegen_hectopunten_1994.40,497,202,73181002,1982-01-01T00:00:00, , ,,,POINT (36865 390847)
nwb_wegen_hectopunten_1994.41,498,100,73181002,1982-01-01T00:00:00, , ,,,POINT (36793 390774)
nwb_wegen_hectopunten_1994.42,1630,318,73183001,1988-11-02T00:00:00, ,p,,,POINT (37059 391792)
nwb_wegen_hectopunten_1994.43,1631,226,73183001,1988-11-02T00:00:00, ,p,,,POINT (36971 391764)
nwb_wegen_hectopunten_1994.44,1632,115,73183001,1988-11-02T00:00:00, ,p,,,POINT (36877 391705)
nwb_wegen_hectopunten_1994.45,1633,0,73183001,1988-11-02T00:00:00, ,p,,,POINT (36812 391610)
nwb_wegen_hectopunten_1994.46,1630,304,73183005,1988-11-02T00:00:00, , ,,,POINT (37072 391767)
nwb_wegen_hectopunten_1994.47,1631,209,73183005,1988-11-02T00:00:00, , ,,,POINT (36988 391723)
nwb_wegen_hectopunten_1994.48,1632,103,73183005,1988-11-02T00:00:00, , ,,,POINT (36897 391668)
nwb_wegen_hectopunten_1994.49,593,4250,73205001,1988-02-02T00:00:00, , ,,,POINT (38445 406362)
nwb_wegen_hectopunten_1994.50,594,4157,73205001,1988-02-02T00:00:00, , ,,,POINT (38368 406309)
nwb_wegen_hectopunten_1994.51,595,4053,73205001,1988-02-02T00:00:00, , ,,,POINT (38282 406251)
nwb_wegen_hectopunten_1994.52,596,3935,73205001,1988-02-02T00:00:00, , ,,,POINT (38183 406186)
nwb_wegen_hectopunten_1994.53,597,3838,73205001,1988-02-02T00:00:00, , ,,,POINT (38103 406131)
nwb_wegen_hectopunten_1994.54,598,3744,73205001,1988-02-02T00:00:00, , ,,,POINT (38030 406072)
nwb_wegen_hectopunten_1994.55,599,3647,73205001,1988-02-02T00:00:00, , ,,,POINT (37953 406013)
nwb_wegen_hectopunten_1994.56,600,3544,73205001,1988-02-02T00:00:00, , ,,,POINT (37873 405949)
nwb_wegen_hectopunten_1994.57,601,3439,73205001,1988-02-02T00:00:00, , ,,,POINT (37793 405880)
nwb_wegen_hectopunten_1994.58,602,3336,73205001,1988-02-02T00:00:00, , ,,,POINT (37716 405812)
nwb_wegen_hectopunten_1994.59,603,3235,73205001,1988-02-02T00:00:00, , ,,,POINT (37642 405744)
nwb_wegen_hectopunten_1994.60,604,3128,73205001,1988-02-02T00:00:00, , ,,,POINT (37568 405666)
nwb_wegen_hectopunten_1994.61,605,3041,73205001,1988-02-02T00:00:00, , ,,,POINT (37510 405601)
nwb_wegen_hectopunten_1994.62,606,2924,73205001,1988-02-02T00:00:00, , ,,,POINT (37439 405508)
nwb_wegen_hectopunten_1994.63,607,2821,73205001,1988-02-02T00:00:00, , ,,,POINT (37381 405423)
nwb_wegen_hectopunten_1994.64,608,2715,73205001,1988-02-02T00:00:00, , ,,,POINT (37325 405333)
nwb_wegen_hectopunten_1994.65,59,378,42154001,1986-09-29T00:00:00, , ,,,POINT (21504 377397)
nwb_wegen_hectopunten_1994.66,60,270,42154001,1986-09-29T00:00:00, , ,,,POINT (21410 377344)
