FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,se_anno_cad_data,gdb_geomattr_data,shape
nwb_wegen_hectopunten_1988.1,98,98,65199001,1986-12-09T00:00:00, , ,,,POINT (32809 399672)
nwb_wegen_hectopunten_1988.2,99,207,65199001,1986-12-09T00:00:00, , ,,,POINT (32864 399766)
nwb_wegen_hectopunten_1988.3,88,917,65199002,1986-12-11T00:00:00, , ,,,POINT (33300 398932)
nwb_wegen_hectopunten_1988.4,89,825,65199002,1986-12-11T00:00:00, , ,,,POINT (33305 399021)
nwb_wegen_hectopunten_1988.5,90,736,65199002,1986-12-11T00:00:00, , ,,,POINT (33271 399103)
nwb_wegen_hectopunten_1988.6,91,645,65199002,1986-12-11T00:00:00, , ,,,POINT (33212 399173)
nwb_wegen_hectopunten_1988.7,92,537,65199002,1986-12-11T00:00:00, , ,,,POINT (33123 399233)
nwb_wegen_hectopunten_1988.8,93,445,65199002,1986-12-11T00:00:00, , ,,,POINT (33049 399288)
nwb_wegen_hectopunten_1988.9,94,341,65199002,1986-12-11T00:00:00, , ,,,POINT (32970 399355)
nwb_wegen_hectopunten_1988.10,95,244,65199002,1986-12-11T00:00:00, , ,,,POINT (32898 399420)
nwb_wegen_hectopunten_1988.11,96,143,65199002,1986-12-11T00:00:00, , ,,,POINT (32824 399490)
nwb_wegen_hectopunten_1988.12,97,37,65199002,1986-12-11T00:00:00, , ,,,POINT (32747 399562)
nwb_wegen_hectopunten_1988.13,176,655,65200001,1987-09-30T00:00:00, , ,,,POINT (32890 400857)
nwb_wegen_hectopunten_1988.14,177,559,65200001,1987-09-30T00:00:00, , ,,,POINT (32837 400777)
nwb_wegen_hectopunten_1988.15,178,464,65200001,1987-09-30T00:00:00, , ,,,POINT (32791 400693)
nwb_wegen_hectopunten_1988.16,179,375,65200001,1987-09-30T00:00:00, , ,,,POINT (32756 400612)
nwb_wegen_hectopunten_1988.17,180,271,65200001,1987-09-30T00:00:00, , ,,,POINT (32717 400515)
nwb_wegen_hectopunten_1988.18,181,172,65200001,1987-09-30T00:00:00, , ,,,POINT (32678 400424)
nwb_wegen_hectopunten_1988.19,182,72,65200001,1987-09-30T00:00:00, , ,,,POINT (32639 400332)
nwb_wegen_hectopunten_1988.20,173,217,65201002,1987-09-30T00:00:00, ,p,,,POINT (33107 401067)
nwb_wegen_hectopunten_1988.21,174,107,65201002,1987-09-30T00:00:00, ,p,,,POINT (33016 401016)
nwb_wegen_hectopunten_1988.22,175,0,65201002,1987-09-30T00:00:00, ,p,,,POINT (32958 400931)
nwb_wegen_hectopunten_1988.23,480,1938,73181002,1982-01-01T00:00:00, , ,,,POINT (38207 391753)
nwb_wegen_hectopunten_1988.24,481,1835,73181002,1982-01-01T00:00:00, , ,,,POINT (38105 391762)
nwb_wegen_hectopunten_1988.25,482,1733,73181002,1982-01-01T00:00:00, , ,,,POINT (38003 391769)
nwb_wegen_hectopunten_1988.26,483,1630,73181002,1982-01-01T00:00:00, , ,,,POINT (37900 391777)
nwb_wegen_hectopunten_1988.27,484,1528,73181002,1982-01-01T00:00:00, , ,,,POINT (37798 391778)
nwb_wegen_hectopunten_1988.28,485,1431,73181002,1982-01-01T00:00:00, , ,,,POINT (37709 391739)
